Cusip,Company_Name,Ticker,Eps-actual,eps_forecast,anndats,transcript_date
48248M10,KKR & CO LP,KKR,-0.91,-0.81,2011-11-04,2011-11-04
48248M10,KKR & CO LP,KKR,0.73,1.09,2012-02-09,2012-02-09
48248M10,KKR & CO LP,KKR,0.99,0.69,2012-04-27,2012-04-27
48248M10,KKR & CO LP,KKR,0.74,0.05,2012-07-27,2012-07-27
48248M10,KKR & CO LP,KKR,0.69,0.49,2012-10-26,2012-10-26
48248M10,KKR & CO LP,KKR,2.9,2.67,2013-02-07,2013-02-07
48248M10,KKR & CO LP,KKR,0.88,0.77,2013-04-25,2013-04-25
48248M10,KKR & CO LP,KKR,0.18,0.22,2013-07-26,2013-07-26
48248M10,KKR & CO LP,KKR,0.84,0.57,2013-10-24,2013-10-24
48248M10,KKR & CO LP,KKR,2.99,2.61,2014-02-06,2014-02-06
48248M10,KKR & CO LP,KKR,0.82,0.48,2014-04-24,2014-04-24
48248M10,KKR & CO LP,KKR,0.62,0.64,2014-07-24,2014-07-24
48248M10,KKR & CO LP,KKR,0.5,0.4,2014-10-23,2014-10-23
48248M10,KKR & CO LP,KKR,1.84,2.36,2015-02-10,2015-02-10
48248M10,KKR & CO LP,KKR,0.62,0.52,2015-04-23,2015-04-23
48248M10,KKR & CO LP,KKR,0.88,0.6,2015-07-23,2015-07-23
48248M10,KKR & CO LP,KKR,-0.37,-0.2,2015-10-27,2015-10-27
48248M10,KKR & CO LP,KKR,1.21,1.42,2016-02-11,2016-02-11
48248M10,KKR & CO LP,KKR,-0.65,-0.34,2016-04-25,2016-04-25
48248M10,KKR & CO LP,KKR,0.23,0.08,2016-07-26,2016-07-26
48248M10,KKR & CO LP,KKR,0.71,0.65,2016-10-25,2016-10-25
48248M10,KKR & CO LP,KKR,0.68,0.73,2017-02-09,2017-02-09
48248M10,KKR & CO LP,KKR,0.65,0.5,2017-04-27,2017-04-27
48248M10,KKR & CO LP,KKR,0.89,0.65,2017-07-27,2017-07-27
48248M10,KKR & CO LP,KKR,0.36,0.39,2017-10-26,2017-10-26
48248M10,KKR & CO LP,KKR,2.38,2.44,2018-02-08,2018-02-08
48248M10,KKR & CO LP,KKR,0.42,0.11,2018-05-03,2018-05-03
48248M10,KKR & CO LP,KKR,0.49,0.63,2018-07-26,2018-07-26
48251K10,KKR REAL ESTATE FINANCE TRUST IN,KREF,0.28,0.29,2017-08-09,2017-08-09
48251K10,KKR REAL ESTATE FINANCE TRUST IN,KREF,0.31,0.29,2017-11-07,2017-11-07
48248010,KLA CORP,KLAC,1.89,1.85,2001-07-31,2001-07-31
48248010,KLA CORP,KLAC,0.44,0.43,2001-10-18,2001-10-18
48248010,KLA CORP,KLAC,0.17,0.15,2002-04-18,2002-04-18
48248010,KLA CORP,KLAC,0.23,0.23,2002-10-22,2002-10-22
48248010,KLA CORP,KLAC,0.15,0.14,2003-01-23,2003-01-23
48248010,KLA CORP,KLAC,0.14,0.12,2003-04-23,2003-04-23
48248010,KLA CORP,KLAC,0.67,0.66,2003-07-24,2003-07-24
48248010,KLA CORP,KLAC,0.18,0.17,2003-10-22,2003-10-22
48248010,KLA CORP,KLAC,0.22,0.19,2004-01-22,2004-01-22
48248010,KLA CORP,KLAC,0.33,0.29,2004-04-21,2004-04-21
48248010,KLA CORP,KLAC,0.58,0.56,2004-10-21,2004-10-21
48248010,KLA CORP,KLAC,0.61,0.59,2005-01-20,2005-01-20
48248010,KLA CORP,KLAC,0.5,0.47,2006-01-26,2006-01-26
48248010,KLA CORP,KLAC,0.72,0.7,2007-02-05,2007-02-05
48248010,KLA CORP,KLAC,0.75,0.7,2008-01-24,2008-01-24
48248010,KLA CORP,KLAC,0.67,0.62,2008-04-24,2008-04-24
48248010,KLA CORP,KLAC,2.78,2.75,2008-07-31,2008-07-31
48248010,KLA CORP,KLAC,0.32,0.34,2008-10-30,2008-10-30
48248010,KLA CORP,KLAC,-0.12,-0.07,2009-01-29,2009-01-29
48248010,KLA CORP,KLAC,-0.34,-0.26,2009-04-23,2009-04-23
48248010,KLA CORP,KLAC,-0.22,-0.29,2009-07-23,2009-07-23
48248010,KLA CORP,KLAC,0.15,0.01,2009-10-29,2009-10-29
48248010,KLA CORP,KLAC,0.28,0.27,2010-01-28,2010-01-28
48248010,KLA CORP,KLAC,0.41,0.35,2010-04-29,2010-04-29
48248010,KLA CORP,KLAC,1.54,1.43,2010-07-29,2010-07-29
48248010,KLA CORP,KLAC,0.99,0.84,2010-10-28,2010-10-28
48248010,KLA CORP,KLAC,1.1,1.05,2011-01-27,2011-01-27
48248010,KLA CORP,KLAC,1.31,1.24,2011-04-28,2011-04-28
48248010,KLA CORP,KLAC,4.91,4.77,2011-07-28,2011-07-28
48248010,KLA CORP,KLAC,1.17,1.17,2011-10-27,2011-10-27
48248010,KLA CORP,KLAC,0.72,0.65,2012-01-26,2012-01-26
48248010,KLA CORP,KLAC,1.27,1.1,2012-04-26,2012-04-26
48248010,KLA CORP,KLAC,4.64,4.45,2012-07-26,2012-07-26
48248010,KLA CORP,KLAC,0.84,0.88,2012-10-25,2012-10-25
48248010,KLA CORP,KLAC,0.63,0.55,2013-01-24,2013-01-24
48248010,KLA CORP,KLAC,1.01,0.86,2013-04-25,2013-04-25
48248010,KLA CORP,KLAC,3.3,3.25,2013-07-25,2013-07-25
48248010,KLA CORP,KLAC,0.68,0.64,2013-10-24,2013-10-24
48248010,KLA CORP,KLAC,0.85,0.79,2014-01-23,2014-01-23
48248010,KLA CORP,KLAC,1.23,1.11,2014-04-24,2014-04-24
48248010,KLA CORP,KLAC,3.55,3.61,2014-07-24,2014-07-24
48248010,KLA CORP,KLAC,0.47,0.46,2014-10-23,2014-10-23
48248010,KLA CORP,KLAC,0.68,0.5,2015-01-22,2015-01-22
48248010,KLA CORP,KLAC,0.84,0.75,2015-04-23,2015-04-23
48248010,KLA CORP,KLAC,2.98,2.9,2015-07-30,2015-07-30
48248010,KLA CORP,KLAC,1.16,1.02,2016-10-20,2016-10-20
48248010,KLA CORP,KLAC,1.52,1.39,2017-01-26,2017-01-26
48248010,KLA CORP,KLAC,1.62,1.54,2017-04-27,2017-04-27
48248010,KLA CORP,KLAC,5.94,5.89,2017-07-27,2017-07-27
48248010,KLA CORP,KLAC,1.8,1.62,2017-10-26,2017-10-26
48248010,KLA CORP,KLAC,1.97,1.72,2018-01-25,2018-01-25
48248010,KLA CORP,KLAC,2.02,1.98,2018-04-26,2018-04-26
48248010,KLA CORP,KLAC,8.0,7.93,2018-07-30,2018-07-30
48248010,KLA CORP,KLAC,2.46,2.2,2018-10-29,2018-10-29
48248010,KLA CORP,KLAC,2.44,2.18,2019-01-29,2019-01-29
48248010,KLA CORP,KLAC,1.8,1.64,2019-05-06,2019-05-06
48248010,KLA CORP,KLAC,8.46,8.4,2019-08-05,2019-08-05
48248010,KLA CORP,KLAC,2.48,2.2,2019-10-30,2019-10-30
48248010,KLA CORP,KLAC,2.66,2.55,2020-02-04,2020-02-04
48248010,KLA CORP,KLAC,2.47,2.35,2020-05-05,2020-05-05
48248010,KLA CORP,KLAC,10.35,9.99,2020-08-03,2020-08-03
48248010,KLA CORP,KLAC,3.03,2.75,2020-10-28,2020-10-28
48248010,KLA CORP,KLAC,3.24,3.16,2021-02-03,2021-02-03
48248010,KLA CORP,KLAC,3.85,3.57,2021-04-29,2021-04-29
48248010,KLA CORP,KLAC,14.55,14.11,2021-07-29,2021-07-29
48248010,KLA CORP,KLAC,4.64,4.49,2021-10-27,2021-10-27
48248010,KLA CORP,KLAC,5.59,5.41,2022-01-27,2022-01-27
48248010,KLA CORP,KLAC,5.13,4.82,2022-04-28,2022-04-28
48248010,KLA CORP,KLAC,21.15,20.84,2022-07-28,2022-07-28
48248010,KLA CORP,KLAC,7.06,6.25,2022-10-26,2022-10-26
48248010,KLA CORP,KLAC,7.38,7.01,2023-01-26,2023-01-26
48248010,KLA CORP,KLAC,5.49,5.22,2023-04-26,2023-04-26
48248010,KLA CORP,KLAC,25.37,24.81,2023-07-27,2023-07-27
48248010,KLA CORP,KLAC,5.74,5.37,2023-10-25,2023-10-25
48253L10,KLX ENERGY SERVICES HOLDINGS INC,KLXE,2.81,2.28,2019-03-12,2019-03-12
48253L10,KLX ENERGY SERVICES HOLDINGS INC,KLXE,0.25,0.14,2019-05-22,2019-05-22
48253L10,KLX ENERGY SERVICES HOLDINGS INC,KLXE,0.16,0.33,2019-08-21,2019-08-21
48253L10,KLX ENERGY SERVICES HOLDINGS INC,KLXE,-0.48,0.06,2019-12-05,2019-12-05
48253L10,KLX ENERGY SERVICES HOLDINGS INC,KLXE,-1.12,-1.21,2020-03-09,2020-03-09
48253L10,KLX ENERGY SERVICES HOLDINGS INC,KLXE,-0.88,-1.27,2020-06-04,2020-06-04
48253L10,KLX ENERGY SERVICES HOLDINGS INC,KLXE,2.08,-1.01,2020-09-03,2020-09-03
48253910,KLX INC,KLXI,0.75,0.88,2015-05-20,2015-05-20
48253910,KLX INC,KLXI,0.62,0.57,2015-08-25,2015-08-25
48253910,KLX INC,KLXI,0.48,0.59,2015-12-01,2015-12-01
48253910,KLX INC,KLXI,2.37,2.27,2016-03-08,2016-03-08
48253910,KLX INC,KLXI,0.42,0.27,2016-05-23,2016-05-23
48253910,KLX INC,KLXI,0.18,0.21,2016-08-24,2016-08-24
48253910,KLX INC,KLXI,0.38,0.24,2016-12-08,2016-12-08
48253910,KLX INC,KLXI,1.05,0.96,2017-03-07,2017-03-07
48253910,KLX INC,KLXI,0.36,0.3,2017-05-24,2017-05-24
48253910,KLX INC,KLXI,0.73,0.73,2017-08-23,2017-08-23
48253910,KLX INC,KLXI,0.88,0.81,2017-12-06,2017-12-06
48253910,KLX INC,KLXI,3.24,3.16,2018-03-06,2018-03-06
48256410,KMG CHEMICALS INC,KMG,1.24,1.27,2012-10-12,2012-10-12
48256410,KMG CHEMICALS INC,KMG,0.36,0.31,2012-12-07,2012-12-07
48256410,KMG CHEMICALS INC,KMG,0.14,0.2,2013-03-08,2013-03-08
48256410,KMG CHEMICALS INC,KMG,0.25,0.22,2013-06-10,2013-06-10
48256410,KMG CHEMICALS INC,KMG,1.11,1.03,2013-10-24,2013-10-24
48256410,KMG CHEMICALS INC,KMG,0.81,0.8,2014-10-14,2014-10-14
48256410,KMG CHEMICALS INC,KMG,0.28,0.12,2015-06-09,2015-06-09
48256410,KMG CHEMICALS INC,KMG,1.13,1.21,2015-10-14,2015-10-14
48256410,KMG CHEMICALS INC,KMG,0.39,0.32,2015-12-10,2015-12-10
48256410,KMG CHEMICALS INC,KMG,0.4,0.35,2016-03-10,2016-03-10
48256410,KMG CHEMICALS INC,KMG,0.39,0.39,2016-06-09,2016-06-09
48256410,KMG CHEMICALS INC,KMG,1.61,1.65,2016-10-13,2016-10-13
48256410,KMG CHEMICALS INC,KMG,0.48,0.45,2016-12-12,2016-12-12
48256410,KMG CHEMICALS INC,KMG,0.57,0.42,2017-03-13,2017-03-13
48256410,KMG CHEMICALS INC,KMG,0.53,0.47,2017-06-09,2017-06-09
48256410,KMG CHEMICALS INC,KMG,2.27,2.09,2017-10-16,2017-10-16
48256410,KMG CHEMICALS INC,KMG,0.83,0.63,2017-12-11,2017-12-11
48256410,KMG CHEMICALS INC,KMG,1.04,0.73,2018-03-08,2018-03-08
48256410,KMG CHEMICALS INC,KMG,1.1,0.78,2018-06-11,2018-06-11
49904910,KNIGHT-SWIFT TRANSPORTATION HOLD,KNX,0.25,0.38,2017-11-06,2017-11-06
49904910,KNIGHT-SWIFT TRANSPORTATION HOLD,KNX,0.44,0.41,2018-04-25,2018-04-25
49904910,KNIGHT-SWIFT TRANSPORTATION HOLD,KNX,0.56,0.57,2018-07-25,2018-07-25
49904910,KNIGHT-SWIFT TRANSPORTATION HOLD,KNX,1.35,1.25,2022-04-20,2022-04-20
49904910,KNIGHT-SWIFT TRANSPORTATION HOLD,KNX,1.41,1.34,2022-07-20,2022-07-20
49904910,KNIGHT-SWIFT TRANSPORTATION HOLD,KNX,1.27,1.32,2022-10-19,2022-10-19
49904910,KNIGHT-SWIFT TRANSPORTATION HOLD,KNX,5.03,5.17,2023-01-26,2023-01-26
49904910,KNIGHT-SWIFT TRANSPORTATION HOLD,KNX,0.73,0.87,2023-04-20,2023-04-20
49904910,KNIGHT-SWIFT TRANSPORTATION HOLD,KNX,0.49,0.77,2023-07-20,2023-07-20
49904910,KNIGHT-SWIFT TRANSPORTATION HOLD,KNX,0.41,0.43,2023-10-19,2023-10-19
49900510,KNIGHT CAPITAL GROUP INC,KCG,0.58,0.41,2010-07-21,2010-07-21
49900510,KNIGHT CAPITAL GROUP INC,KCG,0.11,0.18,2010-10-20,2010-10-20
49900510,KNIGHT CAPITAL GROUP INC,KCG,1.07,1.21,2011-01-20,2011-01-20
49900510,KNIGHT CAPITAL GROUP INC,KCG,0.32,0.25,2011-04-20,2011-04-20
49900510,KNIGHT CAPITAL GROUP INC,KCG,0.19,0.22,2011-07-20,2011-07-20
49900510,KNIGHT CAPITAL GROUP INC,KCG,0.48,0.21,2011-10-19,2011-10-19
49900510,KNIGHT CAPITAL GROUP INC,KCG,1.42,1.25,2012-01-19,2012-01-19
49900510,KNIGHT CAPITAL GROUP INC,KCG,0.36,0.33,2012-04-18,2012-04-18
49900510,KNIGHT CAPITAL GROUP INC,KCG,-0.03,0.16,2012-07-18,2012-07-18
49900510,KNIGHT CAPITAL GROUP INC,KCG,0.01,-2.19,2012-10-17,2012-10-17
49906410,"KNIGHT TRANSPORTATION, INC.",KNX,0.26,0.26,2005-07-20,2005-07-19
49906410,"KNIGHT TRANSPORTATION, INC.",KNX,0.66,0.64,2009-01-28,2009-01-28
49906410,"KNIGHT TRANSPORTATION, INC.",KNX,0.14,0.11,2009-04-22,2009-04-22
49906410,"KNIGHT TRANSPORTATION, INC.",KNX,0.15,0.15,2009-07-22,2009-07-22
49906410,"KNIGHT TRANSPORTATION, INC.",KNX,0.16,0.16,2009-10-21,2009-10-21
49906410,"KNIGHT TRANSPORTATION, INC.",KNX,0.6,0.61,2010-01-27,2010-01-27
49906410,"KNIGHT TRANSPORTATION, INC.",KNX,0.15,0.15,2010-04-21,2010-04-21
49906410,"KNIGHT TRANSPORTATION, INC.",KNX,0.72,0.73,2011-01-26,2011-01-25
49906410,"KNIGHT TRANSPORTATION, INC.",KNX,0.2,0.19,2011-07-27,2011-07-27
49906410,"KNIGHT TRANSPORTATION, INC.",KNX,0.74,0.73,2012-01-25,2012-01-25
49906410,"KNIGHT TRANSPORTATION, INC.",KNX,0.85,0.84,2013-01-30,2013-01-30
49906410,"KNIGHT TRANSPORTATION, INC.",KNX,0.24,0.24,2013-07-24,2013-07-24
49906410,"KNIGHT TRANSPORTATION, INC.",KNX,0.19,0.19,2013-10-23,2013-10-23
49906410,"KNIGHT TRANSPORTATION, INC.",KNX,0.23,0.22,2014-04-23,2014-04-23
49906410,"KNIGHT TRANSPORTATION, INC.",KNX,0.31,0.27,2014-07-23,2014-07-23
49906410,"KNIGHT TRANSPORTATION, INC.",KNX,0.31,0.27,2014-10-22,2014-10-22
49906410,"KNIGHT TRANSPORTATION, INC.",KNX,1.25,1.18,2015-01-28,2015-01-28
49906410,"KNIGHT TRANSPORTATION, INC.",KNX,0.36,0.31,2015-04-22,2015-04-22
49906410,"KNIGHT TRANSPORTATION, INC.",KNX,0.39,0.37,2015-07-22,2015-07-22
49906410,"KNIGHT TRANSPORTATION, INC.",KNX,0.37,0.36,2015-10-21,2015-10-21
49906410,"KNIGHT TRANSPORTATION, INC.",KNX,0.28,0.29,2016-04-20,2016-04-20
49906410,"KNIGHT TRANSPORTATION, INC.",KNX,1.17,1.18,2017-01-25,2017-01-25
49906410,"KNIGHT TRANSPORTATION, INC.",KNX,0.25,0.25,2017-07-26,2017-07-26
49890420,KNOLL INC,KNL,0.49,0.4,2008-07-17,2008-07-17
49890420,KNOLL INC,KNL,0.52,0.4,2008-10-16,2008-10-16
49890420,KNOLL INC,KNL,1.88,1.81,2009-02-05,2009-02-05
49890420,KNOLL INC,KNL,0.29,0.2,2009-04-16,2009-04-16
49890420,KNOLL INC,KNL,0.21,0.2,2009-07-16,2009-07-16
49890420,KNOLL INC,KNL,0.13,0.12,2009-10-15,2009-10-15
49890420,KNOLL INC,KNL,0.77,0.74,2010-02-04,2010-02-04
49890420,KNOLL INC,KNL,0.1,0.14,2010-04-16,2010-04-16
49890420,KNOLL INC,KNL,0.17,0.1,2010-07-16,2010-07-16
49890420,KNOLL INC,KNL,0.14,0.17,2010-10-15,2010-10-15
49890420,KNOLL INC,KNL,0.67,0.62,2011-02-04,2011-02-04
49890420,KNOLL INC,KNL,0.2,0.19,2011-04-15,2011-04-15
49890420,KNOLL INC,KNL,0.28,0.26,2011-07-19,2011-07-19
49890420,KNOLL INC,KNL,0.39,0.32,2011-10-19,2011-10-19
49890420,KNOLL INC,KNL,1.16,1.24,2012-02-07,2012-02-07
49890420,KNOLL INC,KNL,0.18,0.2,2012-04-23,2012-04-23
49890420,KNOLL INC,KNL,0.26,0.24,2012-07-21,2012-07-19
49890420,KNOLL INC,KNL,0.3,0.3,2012-10-17,2012-10-17
49890420,KNOLL INC,KNL,1.06,0.98,2013-02-05,2013-02-05
49890420,KNOLL INC,KNL,0.13,0.15,2013-04-18,2013-04-18
49890420,KNOLL INC,KNL,0.17,0.15,2013-07-17,2013-07-17
49890420,KNOLL INC,KNL,0.18,0.22,2013-10-16,2013-10-16
49890420,KNOLL INC,KNL,0.68,0.7,2014-02-05,2014-02-05
49890420,KNOLL INC,KNL,0.18,0.13,2014-04-17,2014-04-17
49890420,KNOLL INC,KNL,0.23,0.22,2014-07-18,2014-07-18
49890420,KNOLL INC,KNL,0.33,0.29,2014-10-17,2014-10-17
49890420,KNOLL INC,KNL,1.09,1.05,2015-02-04,2015-02-04
49890420,KNOLL INC,KNL,0.36,0.23,2015-04-20,2015-04-20
49890420,KNOLL INC,KNL,0.36,0.34,2015-07-17,2015-07-17
49890420,KNOLL INC,KNL,0.38,0.33,2015-10-21,2015-10-21
49890420,KNOLL INC,KNL,1.96,2.07,2020-02-18,2020-02-18
49890420,KNOLL INC,KNL,0.4,0.34,2020-04-27,2020-04-27
49890420,KNOLL INC,KNL,0.19,0.07,2020-07-23,2020-07-23
49890420,KNOLL INC,KNL,0.23,0.2,2020-10-26,2020-10-26
49890420,KNOLL INC,KNL,0.95,1.09,2021-02-10,2021-02-10
49918380,KNOLOGY INC,KNOL,-0.71,-0.72,2005-05-05,2005-05-05
49918380,KNOLOGY INC,KNOL,-0.71,-0.68,2008-02-19,2008-02-19
49918380,KNOLOGY INC,KNOL,-0.09,-0.08,2008-05-12,2008-05-12
49918380,KNOLOGY INC,KNOL,-0.11,-0.03,2008-08-11,2008-08-11
49918380,KNOLOGY INC,KNOL,-0.08,-0.03,2008-11-05,2008-11-05
49918380,KNOLOGY INC,KNOL,-0.34,-0.3,2009-02-19,2009-02-19
49918380,KNOLOGY INC,KNOL,-0.06,-0.05,2009-05-07,2009-05-07
49918380,KNOLOGY INC,KNOL,0.04,0.06,2009-08-04,2009-08-04
49918380,KNOLOGY INC,KNOL,-0.09,0.07,2009-11-06,2009-11-06
49918380,KNOLOGY INC,KNOL,-0.08,-0.05,2010-02-23,2010-02-23
49918380,KNOLOGY INC,KNOL,-0.02,0.08,2010-05-05,2010-05-05
49918380,KNOLOGY INC,KNOL,0.2,0.14,2010-08-04,2010-08-04
49918380,KNOLOGY INC,KNOL,0.15,0.17,2010-11-03,2010-11-03
49918380,KNOLOGY INC,KNOL,0.53,0.57,2011-02-22,2011-02-22
49918380,KNOLOGY INC,KNOL,0.31,0.3,2011-04-26,2011-04-26
49918380,KNOLOGY INC,KNOL,0.36,0.31,2011-08-03,2011-08-03
49918380,KNOLOGY INC,KNOL,0.27,0.33,2011-11-08,2011-11-08
49918380,KNOLOGY INC,KNOL,1.25,1.26,2012-02-16,2012-02-16
Y4812510,KNOT OFFSHORE PARTNERS LP,KNOP,0.94,0.91,2014-02-19,2014-02-19
Y4812510,KNOT OFFSHORE PARTNERS LP,KNOP,0.38,0.35,2014-05-14,2014-05-14
Y4812510,KNOT OFFSHORE PARTNERS LP,KNOP,0.14,0.35,2014-08-14,2014-08-14
Y4812510,KNOT OFFSHORE PARTNERS LP,KNOP,0.38,0.45,2016-05-11,2016-05-11
Y4812510,KNOT OFFSHORE PARTNERS LP,KNOP,-0.33,0.53,2021-08-26,2021-08-26
49926T10,KNOWBE4 INC,KNBE,0.02,-0.02,2021-08-02,2021-08-02
49926T10,KNOWBE4 INC,KNBE,0.01,0.0,2021-11-03,2021-11-03
49926T10,KNOWBE4 INC,KNBE,0.11,0.08,2022-02-16,2022-02-16
49926T10,KNOWBE4 INC,KNBE,0.04,0.02,2022-05-10,2022-05-10
49926T10,KNOWBE4 INC,KNBE,0.07,0.02,2022-08-04,2022-08-04
49926D10,KNOWLES CORP,KN,0.32,0.31,2014-04-28,2014-04-28
49926D10,KNOWLES CORP,KN,0.21,0.17,2014-07-28,2014-07-28
49926D10,KNOWLES CORP,KN,0.38,0.38,2014-10-27,2014-10-27
49926D10,KNOWLES CORP,KN,1.1,1.29,2015-02-12,2015-02-12
49926D10,KNOWLES CORP,KN,0.06,0.03,2015-04-23,2015-04-23
49926D10,KNOWLES CORP,KN,0.08,0.06,2015-07-27,2015-07-27
49926D10,KNOWLES CORP,KN,0.16,0.11,2015-10-26,2015-10-26
49926D10,KNOWLES CORP,KN,0.08,0.03,2016-04-25,2016-04-25
49926D10,KNOWLES CORP,KN,0.13,0.11,2016-07-26,2016-07-26
49926D10,KNOWLES CORP,KN,0.37,0.3,2016-10-24,2016-10-24
49926D10,KNOWLES CORP,KN,0.94,0.91,2017-02-06,2017-02-06
49926D10,KNOWLES CORP,KN,0.12,0.11,2017-04-26,2017-04-26
49926D10,KNOWLES CORP,KN,0.13,0.11,2017-07-26,2017-07-26
49926D10,KNOWLES CORP,KN,0.28,0.26,2017-10-25,2017-10-25
49926D10,KNOWLES CORP,KN,0.88,0.87,2018-02-07,2018-02-07
49926D10,KNOWLES CORP,KN,0.11,0.12,2018-04-26,2018-04-26
49926D10,KNOWLES CORP,KN,0.18,0.14,2018-07-24,2018-07-24
49926D10,KNOWLES CORP,KN,0.34,0.3,2018-10-24,2018-10-24
49926D10,KNOWLES CORP,KN,1.01,0.98,2019-02-07,2019-02-07
49926D10,KNOWLES CORP,KN,0.13,0.11,2019-04-24,2019-04-24
49926D10,KNOWLES CORP,KN,0.22,0.19,2019-07-24,2019-07-24
49926D10,KNOWLES CORP,KN,0.38,0.38,2019-10-24,2019-10-24
49926D10,KNOWLES CORP,KN,1.07,1.12,2020-02-04,2020-02-04
49926D10,KNOWLES CORP,KN,0.03,0.02,2020-05-04,2020-05-04
49926D10,KNOWLES CORP,KN,-0.01,0.0,2020-07-29,2020-07-29
49926D10,KNOWLES CORP,KN,0.24,0.25,2020-10-29,2020-10-29
49926D10,KNOWLES CORP,KN,0.64,0.64,2021-02-04,2021-02-04
49926D10,KNOWLES CORP,KN,0.29,0.25,2021-04-22,2021-04-22
49926D10,KNOWLES CORP,KN,0.31,0.26,2021-07-28,2021-07-28
49926D10,KNOWLES CORP,KN,0.45,0.4,2021-10-27,2021-10-27
49926D10,KNOWLES CORP,KN,1.53,1.49,2022-02-09,2022-02-09
49926D10,KNOWLES CORP,KN,0.35,0.3,2022-04-28,2022-04-28
49926D10,KNOWLES CORP,KN,0.33,0.32,2022-08-02,2022-08-02
49926D10,KNOWLES CORP,KN,0.25,0.19,2022-10-27,2022-10-27
49926D10,KNOWLES CORP,KN,1.26,1.25,2023-02-09,2023-02-09
49926D10,KNOWLES CORP,KN,0.05,0.04,2023-04-27,2023-04-27
49926D10,KNOWLES CORP,KN,0.23,0.22,2023-08-02,2023-08-02
49926D10,KNOWLES CORP,KN,0.31,0.28,2023-11-02,2023-11-02
49923810,KNOW LABS INC,KNW,-0.08,-0.02,2023-02-14,2023-02-14
49923810,KNOW LABS INC,KNW,-0.18,-0.02,2023-05-15,2023-05-15
49923810,KNOW LABS INC,KNW,-0.18,-0.03,2023-08-15,2023-08-14
49986610,KOALA CORP,KARE,-0.29,0.06,2002-04-01,2002-04-01
50015M10,KODIAK SCIENCES INC,KOD,-0.33,-0.33,2019-11-12,2019-11-12
50015M10,KODIAK SCIENCES INC,KOD,-1.25,-1.17,2020-03-16,2020-03-11
50025510,KOHLS CORP,KSS,0.22,0.21,2001-05-22,2001-05-22
50025510,KOHLS CORP,KSS,0.31,0.28,2002-05-16,2002-05-16
50025510,KOHLS CORP,KSS,0.36,0.34,2002-08-15,2002-08-15
50025510,KOHLS CORP,KSS,0.39,0.34,2002-11-14,2002-11-14
50025510,KOHLS CORP,KSS,1.87,1.86,2003-03-04,2003-03-04
50025510,KOHLS CORP,KSS,0.32,0.37,2003-05-15,2003-05-15
50025510,KOHLS CORP,KSS,0.33,0.31,2003-08-14,2003-08-14
50025510,KOHLS CORP,KSS,0.35,0.44,2003-11-13,2003-11-13
50025510,KOHLS CORP,KSS,1.72,1.69,2004-02-26,2004-02-26
50025510,KOHLS CORP,KSS,0.33,0.33,2004-05-13,2004-05-13
50025510,KOHLS CORP,KSS,0.45,0.43,2004-08-12,2004-08-12
50025510,KOHLS CORP,KSS,0.42,0.43,2004-11-11,2004-11-11
50025510,KOHLS CORP,KSS,2.14,2.13,2005-02-24,2005-02-24
50025510,KOHLS CORP,KSS,0.36,0.37,2005-05-12,2005-05-12
50025510,KOHLS CORP,KSS,0.54,0.52,2005-08-11,2005-08-11
50025510,KOHLS CORP,KSS,0.45,0.45,2005-11-10,2005-11-10
50025510,KOHLS CORP,KSS,2.43,2.42,2006-02-23,2006-02-23
50025510,KOHLS CORP,KSS,0.48,0.42,2006-05-11,2006-05-11
50025510,KOHLS CORP,KSS,0.69,0.64,2006-08-10,2006-08-10
50025510,KOHLS CORP,KSS,0.68,0.63,2006-11-09,2006-11-09
50025510,KOHLS CORP,KSS,3.31,3.26,2007-03-01,2007-03-01
50025510,KOHLS CORP,KSS,0.64,0.63,2007-05-17,2007-05-17
50025510,KOHLS CORP,KSS,0.83,0.84,2007-08-16,2007-08-16
50025510,KOHLS CORP,KSS,0.61,0.67,2007-11-15,2007-11-15
50025510,KOHLS CORP,KSS,3.39,3.38,2008-02-28,2008-02-28
50025510,KOHLS CORP,KSS,0.49,0.44,2008-05-15,2008-05-15
50025510,KOHLS CORP,KSS,0.77,0.73,2008-08-14,2008-08-14
50025510,KOHLS CORP,KSS,0.52,0.51,2008-11-13,2008-11-13
50025510,KOHLS CORP,KSS,2.89,2.81,2009-02-26,2009-02-26
50025510,KOHLS CORP,KSS,0.45,0.35,2009-05-14,2009-05-14
50025510,KOHLS CORP,KSS,0.75,0.66,2009-08-13,2009-08-13
50025510,KOHLS CORP,KSS,0.63,0.55,2009-11-12,2009-11-12
50025510,KOHLS CORP,KSS,3.23,3.19,2010-02-25,2010-02-25
50025510,KOHLS CORP,KSS,0.64,0.58,2010-05-13,2010-05-13
50025510,KOHLS CORP,KSS,0.84,0.78,2010-08-12,2010-08-12
50025510,KOHLS CORP,KSS,3.65,3.75,2011-02-24,2011-02-24
50025510,KOHLS CORP,KSS,0.73,0.73,2011-05-12,2011-05-12
50025510,KOHLS CORP,KSS,1.09,1.02,2011-08-11,2011-08-11
50025510,KOHLS CORP,KSS,0.8,0.79,2011-11-10,2011-11-10
50025510,KOHLS CORP,KSS,4.3,4.29,2012-02-23,2012-02-23
50025510,KOHLS CORP,KSS,0.63,0.61,2012-05-10,2012-05-10
50025510,KOHLS CORP,KSS,1.0,0.96,2012-08-09,2012-08-09
50025510,KOHLS CORP,KSS,0.91,0.86,2012-11-08,2012-11-08
