CUSIP,fiscal_year,quarter,actual_eps,forecast_eps,cusip,eps_name,transcript_name,confidence_level,filepath,transcript_date,eps_date,eps_value,eps_date_from_mapping,confidence_level_from_mapping
30033R10,2009.0,3.0,-0.4,0.01,30033R10,EVERGREEN SOLAR INC,Evergreen Solar,high,transcripts_by_company/Evergreen_Solar_2009Q3.txt,2009-07-30,2009-07-30,-0.11,2009-07-30,high
77434110,2017.0,1.0,1.34,1.34,77434110,ROCKWELL COLLINS INC,"Rockwell Collins, Inc.",high,transcripts_by_company/Rockwell_Collins_Inc_2017Q1.txt,2017-01-20,2017-01-20,1.2,2017-01-20,high
01242310,2011.0,2.0,-0.02,-0.02,01242310,ALBANY MOLECULAR RESEARCH,Albany Molecular Research Inc,high,transcripts_by_company/Albany_Molecular_Research_Inc_2011Q2.txt,2011-05-04,2011-05-04,-0.02,2011-05-04,high
03153810,2007.0,2.0,0.16,0.17,03153810,AMIS HOLDINGS INC,AMIS Holdings,high,transcripts_by_company/AMIS_Holdings_2007Q2.txt,2007-04-26,2007-04-26,0.15,2007-04-26,high
M1534210,2008.0,2.0,0.09,0.08,M1534210,AUDIOCODES LTD,AudioCodes Ltd.,high,transcripts_by_company/AudioCodes_Ltd_2008Q2.txt,2008-04-30,2008-04-29,0.07,2008-04-29,high
30064510,2013.0,3.0,0.1,0.11,30064510,EXAR CORP,Exar Corporation,high,transcripts_by_company/Exar_Corporation_2013Q3.txt,2013-07-24,2013-07-24,0.1,2013-07-24,high
15670810,2006.0,3.0,1.61,0.86,15670810,CEPHALON INC,"Cephalon, Inc.",high,transcripts_by_company/Cephalon_Inc_2006Q3.txt,2006-08-03,2006-08-03,1.46,2006-08-03,high
28532410,2004.0,3.0,-0.1,-0.21,28532410,ELECTROGLAS INCORPORATED,"Electroglas, Inc.",high,transcripts_by_company/Electroglas_Inc_2004Q3.txt,2004-07-22,2004-07-22,-0.16,2004-07-22,high
08930210,2010.0,3.0,0.48,0.43,08930210,BIG LOTS INC,"Big Lots, Inc.",high,transcripts_by_company/Big_Lots_Inc_2010Q3.txt,2010-08-24,2010-08-24,0.48,2010-08-24,high
05280010,2009.0,4.0,1.39,0.2,05280010,AUTOLIV INC,Autoliv,high,transcripts_by_company/Autoliv_2009Q4.txt,2009-10-20,2009-10-20,0.36,2009-10-20,high
G0176J10,2017.0,2.0,1.11,1.02,G0176J10,ALLEGION PLC,Allegion plc,high,transcripts_by_company/Allegion_plc_2017Q2.txt,2017-04-27,2017-04-27,0.73,2017-04-27,high
22002T10,2012.0,4.0,0.16,0.16,22002T10,CORPORATE OFFICE PROPERTIES,Corporate Office Properties Trust,high,transcripts_by_company/Corporate_Office_Properties_Trust_2012Q4.txt,2012-10-25,2012-10-25,-0.39,2012-10-25,high
25156610,2023.0,4.0,1.73,1.81,25156610,DEUTSCHE TELEKOM AG,Deutsche Telekom AG,high,transcripts_by_company/Deutsche_Telekom_AG_CurrentQ4.txt,2023-11-09,2023-11-09,,2023-11-09,high
00831810,2002.0,4.0,0.56,0.55,00831810,AFTERMARKET TECHNOLOGY CORP,Aftermarket Technology Corp.,high,transcripts_by_company/Aftermarket_Technology_Corp_2002Q4.txt,2002-12-20,2003-02-11,1.93,2003-02-11,high
22544710,2007.0,1.0,0.03,0.18,22544710,CREE INC,Cree Inc.,high,transcripts_by_company/Cree_Inc_2007Q1.txt,2007-01-18,2007-01-18,0.06,2007-01-18,high
61257010,2004.0,2.0,-0.04,0.04,61257010,MONTEREY PASTA COMPANY,Monterey Pasta,high,transcripts_by_company/Monterey_Pasta_2004Q2.txt,2004-05-03,2004-05-03,-0.03,2004-05-03,high
00687P10,2004.0,3.0,,3.8,00687P10,ADIDAS-SALOMON AG (IAS),adidas-Salomon AG,high,transcripts_by_company/adidas-Salomon_AG_2004Q3.txt,2004-08-04,2004-08-04,,2004-08-04,high
H5043023,2020.0,3.0,1.87,0.53,H5043023,LOGITECH INTERNATIONAL SA,Logitech International S.A.,high,transcripts_by_company/Logitech_International_SA_2020Q3.txt,2020-07-21,2020-07-20,0.64,2020-07-20,high
86887310,2011.0,1.0,0.08,0.16,86887310,SURMODICS INC,"SurModics, Inc.",high,transcripts_by_company/SurModics_Inc_2011Q1.txt,2011-01-26,2011-01-26,0.04,2011-01-26,high
34484910,2017.0,1.0,1.37,1.31,34484910,FOOT LOCKER INC,"Foot Locker, Inc.",high,transcripts_by_company/Foot_Locker_Inc_2017Q1.txt,2017-02-24,2017-02-24,4.82,2017-02-24,high
68191910,2018.0,1.0,1.14,1.05,68191910,OMNICOM GROUP INC,Omnicom Group Inc.,high,transcripts_by_company/Omnicom_Group_Inc_2018Q1.txt,2018-02-15,2018-02-15,5.1,2018-02-15,high
11776910,2008.0,2.0,-0.15,-0.09,11776910,BUCA INC,"BUCA, Inc.",high,transcripts_by_company/BUCA_Inc_2008Q2.txt,2008-05-06,2008-05-06,-0.13,2008-05-06,high
45678810,2011.0,2.0,0.67,0.69,45678810,INFOSYS LTD,Infosys Technologies Ltd.,high,transcripts_by_company/Infosys_Technologies_Ltd_2011Q2.txt,2011-04-15,2011-04-14,2.62,2011-04-14,high
42709650,2014.0,3.0,0.3,0.31,42709650,HERCULES CAPITAL INC,"Hercules Technology Growth Capital, Inc.",high,transcripts_by_company/Hercules_Technology_Growth_Capital_Inc_2014Q3.txt,2014-08-07,2014-08-07,0.3,2014-08-07,high
05349110,2006.0,3.0,-0.08,-0.07,05349110,AVANT IMMUNOTHERAPEUTICS INC,AVANT Immunotherapeutics,high,transcripts_by_company/AVANT_Immunotherapeutics_2006Q3.txt,2006-08-02,2006-08-02,-0.08,2006-08-02,high
33773810,2019.0,1.0,0.84,0.83,33773810,FISERV INC,"Fiserv, Inc.",high,transcripts_by_company/Fiserv_Inc_2019Q1.txt,2019-01-16,2019-02-07,3.1,2019-02-07,high
03265410,2018.0,1.0,1.42,1.06,03265410,ANALOG DEVICES INC,"Analog Devices, Inc.",high,transcripts_by_company/Analog_Devices_Inc_2018Q1.txt,2018-02-28,2018-02-28,1.42,2018-02-28,high
15100E10,2009.0,4.0,0.02,0.03,15100E10,CELERA CORP,Celera Genomics,high,transcripts_by_company/Celera_Genomics_2009Q4.txt,2009-10-28,2009-10-28,0.0,2009-10-28,high
87305R10,2002.0,4.0,-0.02,0.04,87305R10,TTM TECHNOLOGIES INC,TTM Technologies Inc,high,transcripts_by_company/TTM_Technologies_Inc_2002Q4.txt,2002-10-16,2002-10-16,0.0,2002-10-16,high
36476010,2022.0,3.0,0.18,0.68,36476010,GAP INC,"The Gap, Inc.",high,transcripts_by_company/The_Gap_Inc_2022Q3.txt,2022-08-25,2022-08-25,0.18,2022-08-25,high
00797410,2011.0,2.0,0.21,0.2,00797410,ADVENT SOFTWARE INC,"Advent Software, Inc.",high,transcripts_by_company/Advent_Software_Inc_2011Q2.txt,2011-04-26,2011-04-26,0.21,2011-04-26,high
89531P10,2010.0,2.0,1.07,0.58,89531P10,TREX COMPANY INC,"Trex Company, Inc.",high,transcripts_by_company/Trex_Company_Inc_2010Q2.txt,2010-04-30,2010-04-30,-0.31,2010-04-30,high
78486Q10,2019.0,4.0,5.06,4.96,78486Q10,SVB FINANCIAL GROUP,SVB Financial Group,high,transcripts_by_company/SVB_Financial_Group_2019Q4.txt,2019-10-24,2019-10-24,5.15,2019-10-24,high
12468P10,2021.0,1.0,-0.13,-0.16,12468P10,C3.AI INC,"C3.ai, Inc.",high,transcripts_by_company/C3ai_Inc_2021Q1.txt,2021-03-01,2021-03-01,-0.13,2021-03-01,high
00912X30,2018.0,4.0,1.24,1.31,00912X30,AIR LEASE CORP,Air Lease Corporation,high,transcripts_by_company/Air_Lease_Corporation_2018Q4.txt,2018-11-08,2018-11-08,1.32,2018-11-08,high
37653610,2022.0,3.0,-0.02,0.0,37653610,GLADSTONE COMMERCIAL CORP,Gladstone Commercial Corporation,high,transcripts_by_company/Gladstone_Commercial_Corporation_2022Q3.txt,2022-08-02,2022-08-01,-0.04,2022-08-01,high
04963C20,2015.0,4.0,-0.36,-0.2,04963C20,ATRICURE INC,"AtriCure, Inc.",high,transcripts_by_company/AtriCure_Inc_2015Q4.txt,2015-10-05,2015-10-27,-0.22,2015-10-27,high
63651810,2004.0,2.0,0.14,0.26,63651810,NATIONAL INSTRUMENTS CORP,National Instruments Corporation,high,transcripts_by_company/National_Instruments_Corporation_2004Q2.txt,2004-04-27,2004-04-27,0.16,2004-04-27,high
55448910,2012.0,1.0,0.24,0.18,55448910,MACK-CALI REALTY CORP,Mack-Cali Realty Corporation,high,transcripts_by_company/Mack-Cali_Realty_Corporation_2012Q1.txt,2012-03-12,2012-04-26,0.24,2012-04-26,high
87819310,2017.0,4.0,,-0.58,87819310,TEARLAB CORP,TearLab Corporation,high,transcripts_by_company/TearLab_Corporation_2017Q4.txt,2017-11-13,2017-11-13,-0.67,2017-11-13,high
04351P10,2020.0,4.0,-2.64,-1.51,04351P10,ASCENDIS PHARMA A/S,Ascendis Pharma A/S,high,transcripts_by_company/Ascendis_Pharma_AS_2020Q4.txt,2020-11-11,2020-11-11,-2.31,2020-11-11,high
48576A10,2023.0,4.0,-3.01,-3.25,48576A10,KARUNA THERAPEUTICS INC,"Karuna Therapeutics, Inc.",high,transcripts_by_company/Karuna_Therapeutics_Inc_CurrentQ4.txt,2023-11-02,2023-11-02,-3.161,2023-11-02,high
23726610,2015.0,2.0,0.06,0.25,23726610,DARLING INGREDIENTS INC,Darling Ingredients Inc,high,transcripts_by_company/Darling_Ingredients_Inc_2015Q2.txt,2015-05-15,2015-05-14,0.02,2015-05-14,high
31340030,2008.0,2.0,-1.63,-0.04,31340030,FREDDIE MAC,Freddie Mac,high,transcripts_by_company/Freddie_Mac_2008Q2.txt,2008-05-14,2008-05-14,-0.66,2008-05-14,high
20564W10,2010.0,4.0,-0.02,0.11,20564W10,COMSCORE INC,comScore,high,transcripts_by_company/comScore_2010Q4.txt,2010-11-02,2010-11-02,-0.07,2010-11-02,high
00504W10,2011.0,2.0,-0.02,0.0,00504W10,ACTIVE POWER INC,"Active Power, Inc.",high,transcripts_by_company/Active_Power_Inc_2011Q2.txt,2011-04-26,2011-04-26,-0.01,2011-04-26,high
36191J10,2012.0,1.0,,,36191J10,GSV CAPITAL CORP,GSV Capital Corp.,high,transcripts_by_company/GSV_Capital_Corp_2012Q1.txt,2012-03-12,2012-05-07,,2012-05-07,high
44472020,2004.0,2.0,,,44472020,HUHTAMAKI OY,Huhtamaki Oyj,high,transcripts_by_company/Huhtamaki_Oyj_2004Q2.txt,2004-04-22,2004-04-22,,2004-04-22,high
92165910,2010.0,3.0,0.11,0.09,92165910,VANDA PHARMACEUTICALS INC,"Vanda Pharmaceuticals, Inc.",high,transcripts_by_company/Vanda_Pharmaceuticals_Inc_2010Q3.txt,2010-08-05,2010-08-05,0.04,2010-08-05,high
45320R10,2015.0,1.0,-0.08,-0.04,45320R10,IMPLANT SCIENCES CORP,Implant Sciences Corporation,high,transcripts_by_company/Implant_Sciences_Corporation_2015Q1.txt,2015-02-17,2015-02-17,-0.09,2015-02-17,high
29460X10,2016.0,2.0,0.34,0.39,29460X10,EQUITY BANCSHARES INC,"Equity Bancshares, Inc.",high,transcripts_by_company/Equity_Bancshares_Inc_2016Q2.txt,2016-04-22,2016-04-21,0.41,2016-04-21,high
21075110,2020.0,4.0,0.42,0.04,21075110,CONTAINER STORE GROUP INC,"The Container Store Group, Inc.",high,transcripts_by_company/The_Container_Store_Group_Inc_2020Q4.txt,2020-10-20,2020-10-20,0.43,2020-10-20,high
64115T10,2016.0,4.0,0.6,0.63,64115T10,NETSCOUT SYSTEMS INC,"NetScout Systems, Inc.",high,transcripts_by_company/NetScout_Systems_Inc_2016Q4.txt,2016-10-27,2016-10-27,0.39,2016-10-27,high
56585A10,2015.0,3.0,1.94,2.74,56585A10,MARATHON PETROLEUM CORP,Marathon Petroleum Corporation,high,transcripts_by_company/Marathon_Petroleum_Corporation_2015Q3.txt,2015-07-30,2015-07-30,1.51,2015-07-30,high
76009N10,2006.0,3.0,0.51,0.47,76009N10,RENT-A-CENTER INC,Rent-A-Center,high,transcripts_by_company/Rent-A-Center_2006Q3.txt,2006-08-08,2006-10-30,0.51,2006-10-30,high
25857020,2011.0,4.0,-0.06,0.01,25857020,DOUBLE EAGLE PETROLEUM CO,Double Eagle Petroleum Co.,high,transcripts_by_company/Double_Eagle_Petroleum_Co_2011Q4.txt,2011-11-03,2011-11-02,0.0,2011-11-02,high
87233Q10,2009.0,2.0,0.31,0.47,87233Q10,"TC PIPELINES, LP","TC PipeLines, LP",high,transcripts_by_company/TC_PipeLines_LP_2009Q2.txt,2009-04-30,2009-04-30,0.82,2009-04-30,high
01309110,2019.0,4.0,,,01309110,ALBERTSONS COMPANIES INC,"Albertsons Companies, Inc.",high,transcripts_by_company/Albertsons_Companies_Inc_2019Q4.txt,2019-10-16,2019-10-16,,2019-10-16,high
03073T10,2008.0,2.0,0.68,0.62,03073T10,AMERIGROUP CORP,AMERIGROUP Corporation,high,transcripts_by_company/AMERIGROUP_Corporation_2008Q2.txt,2008-05-21,2008-07-23,0.68,2008-07-23,high
67107W10,2017.0,3.0,-0.05,-0.02,67107W10,O2MICRO INTERNATIONAL LTD,O2Micro International Limited,high,transcripts_by_company/O2Micro_International_Limited_2017Q3.txt,2017-08-03,2017-08-03,-0.06,2017-08-03,high
30226D10,2012.0,4.0,0.03,0.09,30226D10,EXTREME NETWORKS INC,Extreme Networks,high,transcripts_by_company/Extreme_Networks_2012Q4.txt,2012-10-31,2012-10-31,0.04,2012-10-31,high
75991610,2007.0,3.0,1.31,-0.02,75991610,REPLIGEN CORP,Repligen Corporation,high,transcripts_by_company/Repligen_Corporation_2007Q3.txt,2007-08-08,2007-08-08,0.01,2007-08-08,high
91820410,2012.0,2.0,1.11,1.19,91820410,VF CORP,VF Corporation,high,transcripts_by_company/VF_Corporation_2012Q2.txt,2012-04-27,2012-04-27,1.94,2012-04-27,high
D1164810,2015.0,3.0,0.76,,D1164810,BILFINGER SE,Axel Springer SE,high,transcripts_by_company/Axel_Springer_SE_2015Q3.txt,2015-09-29,2015-11-12,0.76,2015-11-12,high
29266R10,2007.0,1.0,1.19,0.87,29266R10,ENERGIZER HOLDINGS INC,Energizer Inc.,high,transcripts_by_company/Energizer_Inc_2007Q1.txt,2007-02-22,2007-04-24,1.19,2007-04-24,high
14028810,2005.0,4.0,0.04,0.16,14028810,CAPITAL LEASE FUNDING INC,Capital Lease Funding,high,transcripts_by_company/Capital_Lease_Funding_2005Q4.txt,2005-11-10,2005-11-10,-0.01,2005-11-10,high
52466010,2009.0,4.0,0.26,0.19,52466010,LEGGETT  PLATT INC,"Leggett &amp; Platt, Incorporated",high,transcripts_by_company/Leggett_and_Platt_Incorporated_2009Q4.txt,2009-10-23,2009-10-22,0.34,2009-10-22,high
D0190E10,2012.0,4.0,,,D0190E10,ADVA AG OPTICAL NETWORKING,ADVA Optical Networking,high,transcripts_by_company/ADVA_Optical_Networking_2012Q4.txt,2012-10-23,2012-10-23,,2012-10-23,high
82921410,2022.0,2.0,0.2,0.14,82921410,SIMULATIONS PLUS INC,"Simulations Plus, Inc.",high,transcripts_by_company/Simulations_Plus_Inc_2022Q2.txt,2022-04-06,2022-04-06,0.21,2022-04-06,high
49923410,2006.0,2.0,0.03,-0.01,49923410,KNOVA SOFTWARE INC,"Knova Software, Inc.",high,transcripts_by_company/Knova_Software_Inc_2006Q2.txt,2006-05-09,2006-05-09,0.02,2006-05-09,high
87155S10,2010.0,1.0,-0.27,0.11,87155S10,SYMYX TECHNOLOGIES INC,"Symyx Technologies, Inc.",high,transcripts_by_company/Symyx_Technologies_Inc_2010Q1.txt,2010-01-25,2010-02-11,0.19,2010-02-11,high
D0190E10,2006.0,4.0,-0.34,0.2,D0190E10,ADVA AG OPTICAL NETWORKING,ADVA Optical Networking,high,transcripts_by_company/ADVA_Optical_Networking_2006Q4.txt,2006-11-09,2006-11-08,-0.13,2006-11-08,high
46114810,2010.0,3.0,0.58,0.65,46114810,INTEVAC INC,"Intevac, Inc.",high,transcripts_by_company/Intevac_Inc_2010Q3.txt,2010-08-02,2010-08-02,0.54,2010-08-02,high
78486Q10,2014.0,4.0,1.37,1.29,78486Q10,SVB FINANCIAL GROUP,SVB Financial Group,high,transcripts_by_company/SVB_Financial_Group_2014Q4.txt,2014-10-23,2014-10-23,1.22,2014-10-23,high
65163910,2021.0,1.0,0.74,1.18,65163910,NEWMONT CORPORATION,Newmont Corporation,high,transcripts_by_company/Newmont_Corporation_2021Q1.txt,2021-02-10,2021-02-18,2.66,2021-02-18,high
89621520,2017.0,1.0,0.3,0.3,89621520,TRIMAS CORP,TriMas Corporation,high,transcripts_by_company/TriMas_Corporation_2017Q1.txt,2017-02-28,2017-02-28,1.26,2017-02-28,high
84044110,2016.0,2.0,1.18,1.12,84044110,SOUTH STATE CORP,South State Corporation,high,transcripts_by_company/South_State_Corporation_2016Q2.txt,2016-04-22,2016-04-22,1.04,2016-04-22,high
81762P10,2021.0,3.0,1.55,1.38,81762P10,SERVICENOW INC,"ServiceNow, Inc.",high,transcripts_by_company/ServiceNow_Inc_2021Q3.txt,2021-07-28,2021-07-28,1.42,2021-07-28,high
78442P10,2009.0,4.0,0.41,0.2,78442P10,SLM CORP,SLM Corporation,high,transcripts_by_company/SLM_Corporation_2009Q4.txt,2009-10-21,2009-10-20,0.26,2009-10-20,high
87236Y10,2017.0,1.0,0.4,0.4,87236Y10,TD AMERITRADE HOLDING CORP,TD Ameritrade Holding Corporation,high,transcripts_by_company/TD_Ameritrade_Holding_Corporation_2017Q1.txt,2017-01-18,2017-01-18,0.41,2017-01-18,high
75043810,2014.0,2.0,-0.98,-0.36,75043810,RADIOSHACK CORPORATION,RadioShack Corporation,high,transcripts_by_company/RadioShack_Corporation_2014Q2.txt,2014-06-10,2014-06-10,-0.98,2014-06-10,high
01527110,2012.0,1.0,0.3,0.46,01527110,ALEXANDRIA REAL ESTATE EQUITIES,Alexandria Real Estate Equities Inc,high,transcripts_by_company/Alexandria_Real_Estate_Equities_Inc_2012Q1.txt,2012-02-08,2012-02-07,1.73,2012-02-07,high
81607440,2006.0,2.0,0.08,0.01,81607440,SEITEL INC,Seitel,high,transcripts_by_company/Seitel_2006Q2.txt,2006-05-03,2006-05-02,0.04,2006-05-02,high
50157010,2015.0,1.0,-1.24,-0.62,50157010,KYTHERA BIOPHARMACEUTICALS,"KYTHERA Biopharmaceuticals, Inc.",high,transcripts_by_company/KYTHERA_Biopharmaceuticals_Inc_2015Q1.txt,2015-01-12,2015-03-02,-3.68,2015-03-02,high
63920810,2013.0,2.0,-0.07,0.01,63920810,NAVARRE CORP,Navarre,high,transcripts_by_company/Navarre_2013Q2.txt,2013-05-29,2013-05-28,-0.07,2013-05-28,high
45812P10,2006.0,3.0,0.0,0.02,45812P10,INTEGRATED SILICON SOLUTION INC,"Integrated Silicon Solution, Inc.",high,transcripts_by_company/Integrated_Silicon_Solution_Inc_2006Q3.txt,2006-07-25,2006-07-25,-0.15,2006-07-25,high
03958710,2022.0,1.0,-0.34,-0.17,03958710,ARCIMOTO INC,"Arcimoto, Inc.",high,transcripts_by_company/Arcimoto_Inc_2022Q1.txt,2022-03-31,2022-03-31,-1.3,2022-03-31,high
G0538410,2015.0,3.0,0.93,0.51,G0538410,ASPEN INSURANCE HOLDINGS LTD,Aspen Insurance Holdings Limited,high,transcripts_by_company/Aspen_Insurance_Holdings_Limited_2015Q3.txt,2015-07-28,2015-07-27,0.99,2015-07-27,high
63618010,2008.0,2.0,0.72,0.47,63618010,NATIONAL FUEL GAS CO N J,National Fuel Gas Company,high,transcripts_by_company/National_Fuel_Gas_Company_2008Q2.txt,2008-05-05,2008-05-01,1.11,2008-05-01,high
G7738W10,2022.0,2.0,0.45,0.24,G7738W10,SFL CORPORATION LTD,Scales Corporation Limited,high,transcripts_by_company/Scales_Corporation_Limited_2022Q2.txt,2022-06-08,2022-08-17,0.45,2022-08-17,high
81235010,2012.0,4.0,-1.99,-3.09,81235010,SEARS HOLDINGS CORP,Sears Holdings Corp,high,transcripts_by_company/Sears_Holdings_Corp_2012Q4.txt,2012-11-15,2012-11-15,-1.99,2012-11-15,high
43128410,2016.0,1.0,0.27,0.25,43128410,HIGHWOODS PROPERTIES INC,"Highwoods Properties, Inc.",high,transcripts_by_company/Highwoods_Properties_Inc_2016Q1.txt,2016-03-14,2016-04-26,0.27,2016-04-26,high
20547710,2012.0,1.0,0.2,0.2,20547710,COMPUTER TASK GROUP INC,Computer Task Group Inc,high,transcripts_by_company/Computer_Task_Group_Inc_2012Q1.txt,2012-02-21,2012-02-21,0.71,2012-02-21,high
29760210,2019.0,4.0,0.27,0.48,29760210,"ETHAN ALLEN INTERIORS, INC.",Ethan Allen Interiors Inc.,high,transcripts_by_company/Ethan_Allen_Interiors_Inc_2019Q4.txt,2019-11-13,2019-11-04,0.35,2019-11-04,high
91851C20,2008.0,1.0,0.03,0.12,91851C20,"VAALCO ENERGY, INC.",VAALCO ENERGY INC,high,transcripts_by_company/VAALCO_ENERGY_INC_2008Q1.txt,2008-03-13,2008-03-13,0.45,2008-03-13,high
46114710,2022.0,4.0,0.34,0.31,46114710,INTEST CORP,inTEST Corporation,high,transcripts_by_company/inTEST_Corporation_2022Q4.txt,2022-11-04,2022-11-04,0.28,2022-11-04,high
82880610,2015.0,2.0,1.52,1.16,82880610,SIMON PROPERTY GROUP INC,"Simon Property Group, Inc.",high,transcripts_by_company/Simon_Property_Group_Inc_2015Q2.txt,2015-04-24,2015-04-24,1.16,2015-04-24,high
96949010,2013.0,3.0,0.9,0.79,96949010,CLAYTON WILLIAMS ENERGY INC.,Williams,high,transcripts_by_company/Williams_2013Q3.txt,2013-09-12,2013-10-24,0.9,2013-10-24,high
72925110,2012.0,3.0,0.36,0.33,72925110,PLUM CREEK TIMBER COMPANY INC,Plum Creek Timber Company Inc,high,transcripts_by_company/Plum_Creek_Timber_Company_Inc_2012Q3.txt,2012-07-30,2012-07-30,0.22,2012-07-30,high
45816D10,2018.0,1.0,,,45816D10,INTELLIGENT SYSTEMS CORP,Intelligent Systems Corporation,high,transcripts_by_company/Intelligent_Systems_Corporation_2018Q1.txt,2018-03-15,2018-03-15,,2018-03-15,high
74766Q10,2018.0,3.0,-0.41,-0.25,74766Q10,QUANTERIX CORP,Quanterix Corporation,high,transcripts_by_company/Quanterix_Corporation_2018Q3.txt,2018-08-08,2018-08-08,-0.34,2018-08-08,high
53635B10,2014.0,2.0,0.31,0.44,53635B10,LIQUIDITY SERVICES INC,Liquidity Services Inc.,high,transcripts_by_company/Liquidity_Services_Inc_2014Q2.txt,2014-05-08,2014-05-08,0.26,2014-05-08,high
89177710,2008.0,1.0,0.6,0.68,89177710,TOWER GROUP INC,"Tower Group, Inc.",high,transcripts_by_company/Tower_Group_Inc_2008Q1.txt,2008-03-06,2008-03-06,2.43,2008-03-06,high
39986L10,2023.0,1.0,-0.1,-0.1,39986L10,GROWGENERATION CORP,GrowGeneration Corp.,high,transcripts_by_company/GrowGeneration_Corp_2023Q1.txt,2023-03-15,2023-03-15,-2.69,2023-03-15,high
05967A10,2014.0,3.0,0.172,0.15,05967A10,BANCO SANTANDER BRASIL SA,Banco Santander S.A.,high,transcripts_by_company/Banco_Santander_SA_2014Q3.txt,2014-07-31,2014-07-31,0.17,2014-07-31,high
22966910,2018.0,4.0,-0.23,0.26,22966910,CUBIC CORP,Cubic Corporation,high,transcripts_by_company/Cubic_Corporation_2018Q4.txt,2018-11-15,2018-11-15,0.29,2018-11-15,high
02557610,2017.0,3.0,,,02557610,AMERICAN ELECTRIC TECHNOLOGIES I,"American Electric Technologies, Inc",high,transcripts_by_company/American_Electric_Technologies_Inc_2017Q3.txt,2017-08-08,2017-08-08,,2017-08-08,high
02364W10,2002.0,4.0,0.39,0.2,02364W10,AMERICA MOVIL SA DE CV,America Movil,high,transcripts_by_company/America_Movil_2002Q4.txt,2002-10-16,2002-10-15,0.04,2002-10-15,high
82481R10,2015.0,1.0,2.84,2.42,82481R10,SHIRE LTD,Shire plc,high,transcripts_by_company/Shire_plc_2015Q1.txt,2015-01-11,2015-02-12,10.6,2015-02-12,high
04648K10,2003.0,3.0,0.02,0.02,04648K10,@ROAD,@Road,high,transcripts_by_company/Road_2003Q3.txt,2003-07-24,2003-07-24,0.0,2003-07-24,high
51843910,2005.0,3.0,0.28,0.47,51843910,ESTEE LAUDER COMPANIES INC,The EstÃ©e Lauder Companies Inc.,high,transcripts_by_company/The_EstÃe_Lauder_Companies_Inc_2005Q3.txt,2005-08-16,2005-08-16,1.9,2005-08-16,high
72749310,2005.0,3.0,0.33,0.47,72749310,PLANTRONICS INC,"Plantronics, Inc.",high,transcripts_by_company/Plantronics_Inc_2005Q3.txt,2005-07-11,2005-07-19,0.44,2005-07-19,high
65171850,2006.0,4.0,0.1,0.1,65171850,NEWPARK RESOURCES INC,"Newpark Resources, Inc.",high,transcripts_by_company/Newpark_Resources_Inc_2006Q4.txt,2006-11-13,2006-11-09,0.13,2006-11-09,high
03252Q40,2011.0,3.0,-0.16,-0.11,03252Q40,ANADYS PHARMACEUTICALS INC,"Anadys Pharmaceuticals, Inc.",high,transcripts_by_company/Anadys_Pharmaceuticals_Inc_2011Q3.txt,2011-08-08,2011-08-08,-0.14,2011-08-08,high
23666P10,2022.0,2.0,0.0,-0.16,23666P10,DARE BIOSCIENCE INC,"Daré Bioscience, Inc.",high,transcripts_by_company/Daré_Bioscience_Inc_2022Q2.txt,2022-05-12,2022-05-12,-0.1,2022-05-12,high
14159L10,2012.0,3.0,-0.12,-0.03,14159L10,CARDIONET INC,CardioNet Inc.,high,transcripts_by_company/CardioNet_Inc_2012Q3.txt,2012-08-08,2012-08-08,-0.01,2012-08-08,high
67574630,2018.0,4.0,-0.51,-0.05,67574630,OCWEN FINANCIAL CORP,Ocwen Financial Corporation,high,transcripts_by_company/Ocwen_Financial_Corporation_2018Q4.txt,2018-11-06,2018-11-06,-0.31,2018-11-06,high
29275Y10,2009.0,2.0,0.23,0.37,29275Y10,ENERSYS INC,EnerSys,high,transcripts_by_company/EnerSys_2009Q2.txt,2009-06-02,2009-06-01,1.98,2009-06-01,high
22637210,2012.0,2.0,0.09,0.36,22637210,CRESTWOOD MIDSTREAM PARTNERS LP,Crestwood Midstream Partners,high,transcripts_by_company/Crestwood_Midstream_Partners_2012Q2.txt,2012-05-08,2012-05-08,0.16,2012-05-08,high
32055Y20,2018.0,1.0,0.68,0.64,32055Y20,FIRST INTERSTATE BANCSYSTEM INC,"First Interstate BancSystem, Inc.",high,transcripts_by_company/First_Interstate_BancSystem_Inc_2018Q1.txt,2018-01-31,2018-01-30,2.01,2018-01-30,high
48111610,2017.0,1.0,-0.02,-0.09,48111610,JOUNCE THERAPEUTICS INC,"Jounce Therapeutics, Inc.",high,transcripts_by_company/Jounce_Therapeutics_Inc_2017Q1.txt,2017-03-07,2017-05-09,-0.02,2017-05-09,high
38983D30,2017.0,2.0,0.36,0.58,38983D30,GREAT AJAX CORP,Great Ajax Corp,high,transcripts_by_company/Great_Ajax_Corp_2017Q2.txt,2017-05-02,2017-05-02,0.46,2017-05-02,high
05564530,2014.0,4.0,,,05564530,BRT APARTMENTS CORP,Milestone Apartments REIT,high,transcripts_by_company/Milestone_Apartments_REIT_2014Q4.txt,2014-11-07,2014-12-11,,2014-12-11,high
