CUSIP,fiscal_year,quarter,actual_eps,forecast_eps,cusip,eps_name,transcript_name,confidence_level,filepath,transcript_date,eps_date,eps_value,eps_date_from_mapping,confidence_level_from_mapping
74112D10,2014.0,4.0,0.48,0.45,74112D10,PRESTIGE BRANDS HOLDINGS INC,"Prestige Brands Holdings, Inc.",high,transcripts_by_company/Prestige_Brands_Holdings_Inc_2014Q4.txt,2014-11-06,2014-11-06,0.5,2014-11-06,high
66765510,2010.0,1.0,1.64,1.75,66765510,NW NATURAL GAS,NW Natural,high,transcripts_by_company/NW_Natural_2010Q1.txt,2010-02-26,2010-02-26,2.83,2010-02-26,high
20442110,2003.0,3.0,-0.13,0.07,20442110,CIA ANONIMA NACIONAL TELEFONOS D,Campania Anonima Nacional,high,transcripts_by_company/Campania_Anonima_Nacional_2003Q3.txt,2003-08-07,2003-08-05,-0.13,2003-08-05,high
65653160,2010.0,2.0,,,65653160,NORSK HYDRO A S,Norsk Hydro,high,transcripts_by_company/Norsk_Hydro_2010Q2.txt,2010-05-03,2010-07-27,,2010-07-27,high
89623910,2022.0,2.0,0.64,0.77,89623910,TRIMBLE INC,Trimble Inc.,high,transcripts_by_company/Trimble_Inc_2022Q2.txt,2022-05-05,2022-05-05,0.73,2022-05-05,high
92885640,2008.0,1.0,0.33,0.33,92885640,VOLVO A B,Volvo AB,high,transcripts_by_company/Volvo_AB_2008Q1.txt,2008-02-06,2008-02-06,1.09,2008-02-06,high
00089910,2021.0,4.0,-0.09,-0.13,00089910,ADMA BIOLOGICS INC,"ADMA Biologics, Inc.",high,transcripts_by_company/ADMA_Biologics_Inc_2021Q4.txt,2021-11-10,2021-11-10,-0.13,2021-11-10,high
96184010,2008.0,1.0,0.13,0.14,96184010,WET SEAL INC,"The Wet Seal, Inc.",high,transcripts_by_company/The_Wet_Seal_Inc_2008Q1.txt,2008-01-16,2008-03-27,0.23,2008-03-27,high
91325V10,2020.0,1.0,-0.41,0.03,91325V10,UNITI GROUP INC,Uniti Group Inc.,high,transcripts_by_company/Uniti_Group_Inc_2020Q1.txt,2020-03-12,2020-03-12,0.04,2020-03-12,high
87936910,2007.0,3.0,0.96,1.0,87936910,TELEFLEX INC,Teleflex Incorporated,high,transcripts_by_company/Teleflex_Incorporated_2007Q3.txt,2007-07-31,2007-07-30,1.14,2007-07-30,high
00762L1X,2008.0,2.0,-0.1,,00762L1X,ADVANTAGE ENERGY INCOME FUND,Davis &amp; Henderson Income Fund,reject,transcripts_by_company/Davis_and_Henderson_Income_Fund_2008Q2.txt,2008-04-30,2008-05-14,-0.18,2008-05-14,reject
38168Y10,2008.0,2.0,0.54,0.43,38168Y10,GOLFSMITH INTERNATIONAL HOLDINGS,"Golfsmith International Holdings, Inc.",high,transcripts_by_company/Golfsmith_International_Holdings_Inc_2008Q2.txt,2008-05-07,2008-05-07,-0.23,2008-05-07,high
50124210,2009.0,1.0,-0.54,0.03,50124210,KULICKE & SOFFA INDS INC,Kulicke &amp; Soffa,high,transcripts_by_company/Kulicke_and_Soffa_2009Q1.txt,2009-01-30,2009-01-30,0.07,2009-01-30,high
92829810,2006.0,1.0,0.25,0.16,92829810,VISHAY INTERTECHNOLOGY INC,"Vishay Intertechnology, Inc.",high,transcripts_by_company/Vishay_Intertechnology_Inc_2006Q1.txt,2006-02-07,2006-02-07,0.49,2006-02-07,high
25382710,2011.0,2.0,,,25382710,DIGIRAD CORP,Digirad Corporation,high,transcripts_by_company/Digirad_Corporation_2011Q2.txt,2011-05-06,2011-05-06,,2011-05-06,high
05367P10,2017.0,1.0,0.11,0.33,05367P10,AVID TECHNOLOGY INC,Avid Technology,high,transcripts_by_company/Avid_Technology_2017Q1.txt,2017-03-23,2017-03-23,1.9,2017-03-23,high
59501710,2023.0,2.0,1.64,1.49,59501710,MICROCHIP TECHNOLOGY INC,Microchip Technology Incorporated,high,transcripts_by_company/Microchip_Technology_Incorporated_2023Q2.txt,2023-05-04,2023-05-04,6.02,2023-05-04,high
86771W10,2019.0,4.0,0.1,0.33,86771W10,SUNRUN INC,Sunrun Inc.,high,transcripts_by_company/Sunrun_Inc_2019Q4.txt,2019-11-12,2019-11-12,0.23,2019-11-12,high
57636Q10,2018.0,1.0,1.5,1.19,57636Q10,MASTERCARD INC,Mastercard Incorporated,high,transcripts_by_company/Mastercard_Incorporated_2018Q1.txt,2018-02-01,2018-02-01,4.58,2018-02-01,high
80603710,2018.0,2.0,0.77,0.75,80603710,SCANSOURCE INC,"ScanSource, Inc.",high,transcripts_by_company/ScanSource_Inc_2018Q2.txt,2018-05-08,2018-05-08,0.68,2018-05-08,high
46121Y10,2017.0,2.0,-0.03,-0.07,46121Y10,INTREPID POTASH INC,"Intrepid Potash, Inc.",high,transcripts_by_company/Intrepid_Potash_Inc_2017Q2.txt,2017-05-02,2017-05-02,-0.15,2017-05-02,high
30224P20,2014.0,3.0,0.29,0.34,30224P20,EXTENDED STAY AMERICA INC,Extended Stay America Inc,high,transcripts_by_company/Extended_Stay_America_Inc_2014Q3.txt,2014-07-31,2014-07-31,0.27,2014-07-31,high
20670810,2012.0,3.0,0.26,0.24,20670810,CONCUR TECHNOLOGIES INC,Concur Technologies Inc,high,transcripts_by_company/Concur_Technologies_Inc_2012Q3.txt,2012-08-01,2012-08-01,0.22,2012-08-01,high
09094510,2004.0,1.0,0.55,0.43,09094510,BIOSITE DIAGNOST,Biosite,high,transcripts_by_company/Biosite_2004Q1.txt,2004-01-26,2004-01-26,1.5,2004-01-26,high
62921N10,2023.0,1.0,-0.58,-0.53,62921N10,NGM BIOPHARMACEUTICALS INC,"NGM Biopharmaceuticals, Inc.",high,transcripts_by_company/NGM_Biopharmaceuticals_Inc_2023Q1.txt,2023-03-07,2023-05-04,-0.58,2023-05-04,high
16385110,2019.0,4.0,0.56,1.08,16385110,CHEMOURS CO,The Chemours Company,high,transcripts_by_company/The_Chemours_Company_2019Q4.txt,2019-11-05,2019-11-04,0.59,2019-11-04,high
75606N10,2014.0,4.0,0.09,0.18,75606N10,REALPAGE INC,RealPage Inc,high,transcripts_by_company/RealPage_Inc_2014Q4.txt,2014-11-04,2014-11-04,0.08,2014-11-04,high
46116X10,2019.0,4.0,-0.74,-1.1,46116X10,INTRA-CELLULAR THERAPIES INC,"Intra-Cellular Therapies, Inc.",high,transcripts_by_company/Intra-Cellular_Therapies_Inc_2019Q4.txt,2019-11-05,2019-11-05,-0.63,2019-11-05,high
87162H10,2008.0,2.0,0.42,0.39,87162H10,SYNTEL INC,Synthes Inc,high,transcripts_by_company/Synthes_Inc_2008Q2.txt,2008-04-15,2008-04-24,0.49,2008-04-24,high
85256P10,2004.0,2.0,0.11,0.11,85256P10,STAKTEK HOLDINGS INC,"Staktek Holdings, Inc.",high,transcripts_by_company/Staktek_Holdings_Inc_2004Q2.txt,2004-04-28,2004-04-28,0.13,2004-04-28,high
35969410,2009.0,2.0,0.36,0.38,35969410,H.B. FULLER COMPANY,H.B. Fuller Company,high,transcripts_by_company/HB_Fuller_Company_2009Q2.txt,2009-04-16,2009-06-23,0.36,2009-06-23,high
80306210,2011.0,2.0,0.11,0.12,80306210,SAPIENT CORP,Sapient Corp.,high,transcripts_by_company/Sapient_Corp_2011Q2.txt,2011-06-01,2011-08-04,0.11,2011-08-04,high
50194010,2004.0,2.0,1.57,0.93,50194010,LNR PROPERTY CORPORATION,LNR Property,high,transcripts_by_company/LNR_Property_2004Q2.txt,2004-06-23,2004-06-23,1.57,2004-06-23,high
G8107510,2009.0,3.0,0.47,0.59,G8107510,SHIP FINANCE INTERNATIONAL LTD,Ship Finance International Limited,high,transcripts_by_company/Ship_Finance_International_Limited_2009Q3.txt,2009-08-20,2009-08-20,0.6,2009-08-20,high
60871R20,2013.0,4.0,0.68,0.81,60871R20,MOLSON COORS BREWING CO,Molson Coors Brewing Company,high,transcripts_by_company/Molson_Coors_Brewing_Company_2013Q4.txt,2013-11-06,2013-11-06,1.45,2013-11-06,high
29362U10,2013.0,4.0,0.18,0.16,29362U10,ENTEGRIS INC,Entegris Inc,high,transcripts_by_company/Entegris_Inc_2013Q4.txt,2013-10-22,2013-10-22,0.14,2013-10-22,high
59479310,2009.0,1.0,0.02,0.13,59479310,MICREL INC,"Micrel, Inc.",high,transcripts_by_company/Micrel_Inc_2009Q1.txt,2009-01-29,2009-01-29,0.4,2009-01-29,high
50217510,2012.0,2.0,0.4,0.41,50217510,LTC PROPERTIES INC,LTC Properties Inc,high,transcripts_by_company/LTC_Properties_Inc_2012Q2.txt,2012-05-08,2012-05-07,0.4,2012-05-07,high
96041310,2021.0,3.0,4.69,1.59,96041310,WESTLAKE CHEMICAL CORP,Westlake Chemical Corporation,high,transcripts_by_company/Westlake_Chemical_Corporation_2021Q3.txt,2021-08-03,2021-08-03,4.04,2021-08-03,high
92672L10,2022.0,2.0,-0.15,-0.15,92672L10,VIEWRAY INC,"ViewRay, Inc.",high,transcripts_by_company/ViewRay_Inc_2022Q2.txt,2022-05-05,2022-05-05,-0.14,2022-05-05,high
58506K10,2011.0,3.0,0.34,0.33,58506K10,MEDQUIST HOLDINGS INC,Medquist Holdings Inc,high,transcripts_by_company/Medquist_Holdings_Inc_2011Q3.txt,2011-08-16,2011-08-15,0.31,2011-08-15,high
53224V10,2014.0,2.0,0.05,0.06,53224V10,LIFELOCK INC,"LifeLock, Inc.",high,transcripts_by_company/LifeLock_Inc_2014Q2.txt,2014-05-21,2014-07-30,0.05,2014-07-30,high
15189T10,2022.0,1.0,0.47,0.51,15189T10,CENTERPOINT ENERGY INC,"CenterPoint Energy, Inc.",high,transcripts_by_company/CenterPoint_Energy_Inc_2022Q1.txt,2022-02-22,2022-02-22,1.64,2022-02-22,high
78642910,2005.0,4.0,1.48,1.33,78642910,SAFECO CORPORATION,Safeco Corp.,high,transcripts_by_company/Safeco_Corp_2005Q4.txt,2005-11-16,2006-01-24,5.11,2006-01-24,high
13959410,2015.0,4.0,0.96,1.03,13959410,CAPELLA EDUCATION CO,Capella Education Company,high,transcripts_by_company/Capella_Education_Company_2015Q4.txt,2015-10-27,2015-10-27,0.67,2015-10-27,high
50101410,2011.0,2.0,0.13,0.09,50101410,KRISPY KREME DOUGHNUTS INC,"Krispy Kreme Doughnuts, Inc.",high,transcripts_by_company/Krispy_Kreme_Doughnuts_Inc_2011Q2.txt,2011-05-23,2011-05-23,0.13,2011-05-23,high
74319R10,2021.0,3.0,0.94,0.92,74319R10,PROG HOLDINGS INC,"PROG Holdings, Inc.",high,transcripts_by_company/PROG_Holdings_Inc_2021Q3.txt,2021-07-29,2021-07-29,1.09,2021-07-29,high
31540510,2011.0,4.0,-0.08,0.33,31540510,FERRO CORP,Ferro Corp.,high,transcripts_by_company/Ferro_Corp_2011Q4.txt,2011-10-27,2011-10-26,0.23,2011-10-26,high
89352110,2009.0,4.0,1.96,1.63,89352110,TRANSATLANTIC HLDGS INC,"Transatlantic Holdings, Inc.",high,transcripts_by_company/Transatlantic_Holdings_Inc_2009Q4.txt,2009-10-29,2009-10-28,2.22,2009-10-28,high
G3673810,2007.0,4.0,0.68,0.2,G3673810,FRESH DEL MONTE PRODUCE INC,Fresh Del Monte,high,transcripts_by_company/Fresh_Del_Monte_2007Q4.txt,2007-10-30,2007-10-30,0.51,2007-10-30,high
16383L10,2020.0,1.0,-0.35,-0.35,16383L10,CHEMOCENTRYX INC,"ChemoCentryx, Inc.",high,transcripts_by_company/ChemoCentryx_Inc_2020Q1.txt,2020-01-15,2020-03-10,-0.98,2020-03-10,high
07181310,2020.0,3.0,0.83,0.92,07181310,BAXTER INTERNATIONAL INC,Baxter International Inc.,high,transcripts_by_company/Baxter_International_Inc_2020Q3.txt,2020-07-30,2020-07-30,0.64,2020-07-30,high
63936L10,2006.0,3.0,0.28,0.3,63936L10,NAVTEQ CORPORATION,NAVTEQ Corporation,high,transcripts_by_company/NAVTEQ_Corporation_2006Q3.txt,2006-07-26,2006-07-26,0.25,2006-07-26,high
45768S10,2011.0,2.0,0.85,,45768S10,INNOSPEC INC,Innospec Inc.,high,transcripts_by_company/Innospec_Inc_2011Q2.txt,2011-05-10,2011-05-09,,2011-05-09,high
46629U10,2017.0,1.0,-0.09,0.1,46629U10,JMP GROUP INC,JMP Group Inc.,high,transcripts_by_company/JMP_Group_Inc_2017Q1.txt,2017-03-29,2017-04-26,-0.09,2017-04-26,high
29772L10,2020.0,1.0,-0.5,-0.2,29772L10,ETON PHARMACEUTICALS INC,"Eton Pharmaceuticals, Inc.",high,transcripts_by_company/Eton_Pharmaceuticals_Inc_2020Q1.txt,2020-03-05,2020-03-05,-1.03,2020-03-05,high
29717810,2018.0,3.0,1.22,1.18,29717810,"ESSEX PROPERTY TRUST, INC.","Essex Property Trust, Inc.",high,transcripts_by_company/Essex_Property_Trust_Inc_2018Q3.txt,2018-08-02,2018-08-01,1.52,2018-08-01,high
41150T10,2022.0,2.0,-0.46,-0.01,41150T10,HARBOR CUSTOM DEVELOPMENT INC,"Harbor Custom Development, Inc.",high,transcripts_by_company/Harbor_Custom_Development_Inc_2022Q2.txt,2022-05-12,2022-05-12,-0.03,2022-05-12,high
23754510,2004.0,3.0,0.34,0.35,23754510,DASSAULT SYSTEMES SE,Dassault Systemes,high,transcripts_by_company/Dassault_Systemes_2004Q3.txt,2004-07-29,2004-07-29,0.39,2004-07-29,high
12561W10,2007.0,2.0,0.25,0.36,12561W10,CLECO CORPORATE HOLDINGS LLC,Cleco Corp.,high,transcripts_by_company/Cleco_Corp_2007Q2.txt,2007-05-03,2007-05-02,0.14,2007-05-02,high
45665G30,2016.0,3.0,-0.39,-0.87,45665G30,INFINITY PHARMACEUTICALS INC,"Infinity Pharmaceuticals, Inc.",high,transcripts_by_company/Infinity_Pharmaceuticals_Inc_2016Q3.txt,2016-08-09,2016-08-09,-0.4,2016-08-09,high
94419L10,2020.0,3.0,2.3,-2.2,94419L10,WAYFAIR INC,Wayfair Inc.,high,transcripts_by_company/Wayfair_Inc_2020Q3.txt,2020-08-05,2020-08-05,3.13,2020-08-05,high
91891410,2008.0,2.0,-0.05,-0.04,91891410,VALENCE TECHNOLOGY INC,Valence Technology,high,transcripts_by_company/Valence_Technology_2008Q2.txt,2008-06-05,2008-06-05,-0.18,2008-06-05,high
61776010,2008.0,3.0,1.08,,61776010,MORPHOSYS AG,Morphosys AG,high,transcripts_by_company/Morphosys_AG_2008Q3.txt,2008-07-29,2008-07-29,0.32,2008-07-29,high
68633010,2018.0,2.0,,,68633010,ORIX CORP,ORIX Corporation,high,transcripts_by_company/ORIX_Corporation_2018Q2.txt,2018-05-10,2018-05-09,11.026,2018-05-09,high
59490110,2006.0,2.0,0.58,0.52,59490110,MICROS SYSTEM INC,"MICROS Systems, Inc.",high,transcripts_by_company/MICROS_Systems_Inc_2006Q2.txt,2006-04-27,2006-04-27,0.44,2006-04-27,high
29100510,2011.0,3.0,-0.58,-0.24,29100510,EMERITUS CORP,Emeritus Corporation,high,transcripts_by_company/Emeritus_Corporation_2011Q3.txt,2011-08-04,2011-08-04,-0.39,2011-08-04,high
41029310,2002.0,4.0,-0.07,-0.02,41029310,HANDSPRING INC,Handspring Inc.,high,transcripts_by_company/Handspring_Inc_2002Q4.txt,2002-10-17,2002-10-17,-0.07,2002-10-17,high
74319F10,2021.0,4.0,-0.56,-0.4,74319F10,PROGENITY INC,"Progenity, Inc.",high,transcripts_by_company/Progenity_Inc_2021Q4.txt,2021-11-10,2021-11-10,-0.46,2021-11-10,high
00485410,2009.0,3.0,0.1,0.2,00485410,ACORN INTERNATIONAL INC,Acorn International Incorporated,high,transcripts_by_company/Acorn_International_Incorporated_2009Q3.txt,2009-08-20,2009-08-20,-0.07,2009-08-20,high
74340W10,2022.0,2.0,0.82,0.48,74340W10,PROLOGIS INC,"Prologis, Inc.",high,transcripts_by_company/Prologis_Inc_2022Q2.txt,2022-04-19,2022-04-19,1.54,2022-04-19,high
29873610,2012.0,2.0,0.39,0.39,29873610,EURONET WORLDWIDE INC,Euronet Worldwide Inc,high,transcripts_by_company/Euronet_Worldwide_Inc_2012Q2.txt,2012-04-25,2012-04-24,0.33,2012-04-24,high
28238P10,2020.0,3.0,-0.36,-0.61,28238P10,EHEALTH INC,Healthia Limited,high,transcripts_by_company/Healthia_Limited_2020Q3.txt,2020-08-27,2020-10-22,-0.36,2020-10-22,high
92345110,2022.0,2.0,0.55,0.76,92345110,VERITEX HOLDINGS INC,"Veritex Holdings, Inc.",high,transcripts_by_company/Veritex_Holdings_Inc_2022Q2.txt,2022-04-27,2022-04-26,0.66,2022-04-26,high
22883410,2008.0,4.0,,0.0,22883410,CRUSADER ENERGY GROUP INC,Crusader Energy Group Inc.,high,transcripts_by_company/Crusader_Energy_Group_Inc_2008Q4.txt,2008-11-10,2008-11-10,0.02,2008-11-10,high
80305420,2013.0,3.0,0.78,0.83,80305420,SAP A.G.,SAP AG,high,transcripts_by_company/SAP_AG_2013Q3.txt,2013-07-18,2013-07-18,0.73,2013-07-18,high
92833U10,2008.0,2.0,0.12,0.12,92833U10,VISIONCHINA MEDIA INC,VisionChina Media,high,transcripts_by_company/VisionChina_Media_2008Q2.txt,2008-04-24,2008-04-24,0.08,2008-04-24,high
00164V10,2014.0,2.0,0.82,0.84,00164V10,AMC NETWORKS INC,"AMC Networks, Inc.",high,transcripts_by_company/AMC_Networks_Inc_2014Q2.txt,2014-05-29,2014-05-08,1.04,2014-05-08,high
00790310,2020.0,1.0,0.18,0.21,00790310,ADVANCED MICRO DEVICES INC,"Advanced Micro Devices, Inc.",high,transcripts_by_company/Advanced_Micro_Devices_Inc_2020Q1.txt,2020-01-28,2020-01-28,0.64,2020-01-28,high
16890510,2006.0,2.0,0.52,0.55,16890510,CHILDREN'S PLACE INC,"The Children's Place Retail Stores, Inc.",high,transcripts_by_company/The_Childrens_Place_Retail_Stores_Inc_2006Q2.txt,2006-05-19,2006-05-18,0.52,2006-05-18,high
58404W10,2003.0,2.0,0.04,0.11,58404W10,MEDCATH CORPORATION,Medcath Corporation,high,transcripts_by_company/Medcath_Corporation_2003Q2.txt,2003-05-08,2003-05-08,0.03,2003-05-08,high
68389X10,2011.0,3.0,0.48,0.46,68389X10,ORACLE CORP,Oracle Corp,high,transcripts_by_company/Oracle_Corp_2011Q3.txt,2011-09-20,2011-09-20,0.48,2011-09-20,high
15976510,2017.0,4.0,,,15976510,CHARLES & COLVARD LTD,"Charles &amp; Colvard, Ltd.",high,transcripts_by_company/Charles_and_Colvard_Ltd_2017Q4.txt,2017-11-02,2017-11-02,,2017-11-02,high
45718710,2018.0,4.0,1.61,1.88,45718710,INGREDION INC,Ingredion Incorporated,high,transcripts_by_company/Ingredion_Incorporated_2018Q4.txt,2018-11-01,2018-11-01,1.7,2018-11-01,high
49446R10,2015.0,3.0,0.15,0.15,49446R10,KIMCO REALTY CORP,Kimco Realty Corporation,high,transcripts_by_company/Kimco_Realty_Corporation_2015Q3.txt,2015-07-29,2015-07-28,0.27,2015-07-28,high
54866110,2010.0,4.0,0.31,0.32,54866110,LOWE'S COMPANIES INC,Lowe's Companies,high,transcripts_by_company/Lowes_Companies_2010Q4.txt,2010-11-15,2010-11-15,0.31,2010-11-15,high
88164L10,2011.0,4.0,0.13,0.21,88164L10,TESSERA TECHNOLOGIES INC.,"Tessera Technologies, Inc.",high,transcripts_by_company/Tessera_Technologies_Inc_2011Q4.txt,2011-11-03,2011-11-03,0.15,2011-11-03,high
28608210,2014.0,4.0,0.52,0.54,28608210,ELECTRONICS FOR IMAGING INC,"Electronics For Imaging, Inc.",high,transcripts_by_company/Electronics_For_Imaging_Inc_2014Q4.txt,2014-12-09,2015-01-29,1.8,2015-01-29,high
37242710,2019.0,1.0,-0.15,-0.1,37242710,GENOCEA BIOSCIENCES INC,"Genocea Biosciences, Inc.",high,transcripts_by_company/Genocea_Biosciences_Inc_2019Q1.txt,2019-02-28,2019-02-28,-0.34,2019-02-28,high
82706C10,2021.0,4.0,1.9,1.37,82706C10,SILICON MOTION TECHNOLOGY CORP,Silicon Motion Technology Corporation,high,transcripts_by_company/Silicon_Motion_Technology_Corporation_2021Q4.txt,2021-10-28,2021-10-27,1.7,2021-10-27,high
20478010,2003.0,3.0,0.04,0.11,20478010,COMPUCOM SYSTEMS INC,CompuCom Systems,high,transcripts_by_company/CompuCom_Systems_2003Q3.txt,2003-07-28,2003-07-28,0.06,2003-07-28,high
80908710,2019.0,4.0,0.23,0.27,80908710,SCIPLAY CORP,Cipla Limited,high,transcripts_by_company/Cipla_Limited_2019Q4.txt,2019-11-06,2019-11-07,0.2,2019-11-07,high
45837210,2006.0,3.0,0.3,0.28,45837210,INTER-TEL INC,Inter-Tel,high,transcripts_by_company/Inter-Tel_2006Q3.txt,2006-07-26,2006-07-26,0.24,2006-07-26,high
41086710,2012.0,3.0,0.72,0.92,41086710,HANOVER INSURANCE GROUP INC,"The Hanover Insurance Group, Inc.",high,transcripts_by_company/The_Hanover_Insurance_Group_Inc_2012Q3.txt,2012-09-05,2012-10-31,0.72,2012-10-31,high
G9319H10,2009.0,1.0,1.27,1.18,G9319H10,VALIDUS HOLDINGS LTD,VALIDUS HOLDINGS LTD,high,transcripts_by_company/VALIDUS_HOLDINGS_LTD_2009Q1.txt,2009-02-13,2009-02-12,2.22,2009-02-12,high
00234610,2008.0,1.0,-0.23,-0.14,00234610,AVI BIOPHARMA INC,"AVI BioPharma, Inc.",high,transcripts_by_company/AVI_BioPharma_Inc_2008Q1.txt,2008-03-12,2008-03-12,-0.5,2008-03-12,high
14744810,2018.0,3.0,0.3,0.32,14744810,CASELLA WASTE SYSTEMS INC,"Casella Waste Systems, Inc.",high,transcripts_by_company/Casella_Waste_Systems_Inc_2018Q3.txt,2018-08-03,2018-08-02,0.22,2018-08-02,high
00847L10,2022.0,1.0,-3.78,-0.2,00847L10,AGILE THERAPEUTICS INC,"Agile Therapeutics, Inc.",high,transcripts_by_company/Agile_Therapeutics_Inc_2022Q1.txt,2022-01-07,2022-03-30,-0.77,2022-03-30,high
72019020,2019.0,4.0,1.29,0.1,72019020,PIEDMONT OFFICE REALTY TRUST INC,"Piedmont Office Realty Trust, Inc.",high,transcripts_by_company/Piedmont_Office_Realty_Trust_Inc_2019Q4.txt,2019-10-31,2019-10-30,0.07,2019-10-30,high
38455610,2009.0,2.0,0.35,0.2,38455610,GRAHAM CORP,Graham,high,transcripts_by_company/Graham_2009Q2.txt,2009-05-29,2009-05-29,1.71,2009-05-29,high
64051810,2011.0,3.0,-0.07,-0.02,64051810,NEOPROBE CORPORATION,Neoprobe Corporation,high,transcripts_by_company/Neoprobe_Corporation_2011Q3.txt,2011-07-28,2011-07-27,-0.02,2011-07-27,high
52465110,2003.0,2.0,0.02,0.0,52465110,LEGATO SYSTEMS INC,Legato Systems,high,transcripts_by_company/Legato_Systems_2003Q2.txt,2003-04-22,2003-04-22,0.0,2003-04-22,high
