filepath,cusip,ticker,company_name,eps_actual,eps_forecast
/Users/vazea/Desktop/NNW/transcripts_by_company/CLOVER_HEALTH_INVESTMENTS_CORP_2021Q3.txt,18914F10,CLOV,CLOVER HEALTH INVESTMENTS CORP,-0.08,-0.31
/Users/vazea/Desktop/NNW/transcripts_by_company/AMERICAN_AXLE_MANUFACTURING_HO_2010Q3.txt,02406110,AXL,AMERICAN AXLE & MANUFACTURING HO,0.52,0.38
/Users/vazea/Desktop/NNW/transcripts_by_company/MICROCHIP_TECHNOLOGY_INC_2013Q4.txt,59501710,MCHP,MICROCHIP TECHNOLOGY INC,1.89,1.84
/Users/vazea/Desktop/NNW/transcripts_by_company/GUIDANCE_SOFTWARE_INC_2011Q4.txt,40169210,GUID,GUIDANCE SOFTWARE INC,0.27,0.21
/Users/vazea/Desktop/NNW/transcripts_by_company/MARAVAI_LIFESCIENCES_HOLDINGS_IN_2022Q4.txt,56600D10,MRVI,MARAVAI LIFESCIENCES HOLDINGS IN,1.8,1.79
/Users/vazea/Desktop/NNW/transcripts_by_company/ESTERLINE_TECHNOLOGIES_CORP_2006Q4.txt,29742510,ESL,ESTERLINE TECHNOLOGIES CORP,2.15,2.11
/Users/vazea/Desktop/NNW/transcripts_by_company/ENETI_INC_2022Q3.txt,Y2294C10,NETI,ENETI INC,0.95,0.74
/Users/vazea/Desktop/NNW/transcripts_by_company/HIBBETT_INC_2019Q3.txt,42856710,HIBB,HIBBETT INC,0.14,0.16
/Users/vazea/Desktop/NNW/transcripts_by_company/CARMAX_INC_2020Q2.txt,14313010,KMX,CARMAX INC,1.4,1.33
/Users/vazea/Desktop/NNW/transcripts_by_company/ALEXION_PHARMACEUTICALS_INC_2017Q4.txt,01535110,ALXN,ALEXION PHARMACEUTICALS INC,5.86,5.65
/Users/vazea/Desktop/NNW/transcripts_by_company/AXT_INC_2016Q3.txt,00246W10,AXTI,AXT INC,0.07,0.04
/Users/vazea/Desktop/NNW/transcripts_by_company/MOVADO_GROUP_INC_2010Q3.txt,62458010,MOV,MOVADO GROUP INC,0.12,0.66
/Users/vazea/Desktop/NNW/transcripts_by_company/PTC_INC_2015Q4.txt,69370C10,PTC,PTC INC,2.23,2.19
/Users/vazea/Desktop/NNW/transcripts_by_company/REPAY_HOLDINGS_CORP_2023Q1.txt,76029L10,RPAY,REPAY HOLDINGS CORP,0.2,0.2
/Users/vazea/Desktop/NNW/transcripts_by_company/CHEETAH_MOBILE_INC_2020Q4.txt,16307510,CMCM,CHEETAH MOBILE INC,3.59,0.5
/Users/vazea/Desktop/NNW/transcripts_by_company/BOOKING_HOLDINGS_INC_2021Q2.txt,09857L10,BKNG,BOOKING HOLDINGS INC,-2.55,-2.69
/Users/vazea/Desktop/NNW/transcripts_by_company/GRANITE_CONSTRUCTION_INC_2016Q4.txt,38732810,GVA,GRANITE CONSTRUCTION INC,1.42,1.55
/Users/vazea/Desktop/NNW/transcripts_by_company/ROYAL_CARIBBEAN_CRUISES_LTD_2018Q3.txt,V7780T10,RCL,ROYAL CARIBBEAN CRUISES LTD,3.98,3.96
/Users/vazea/Desktop/NNW/transcripts_by_company/EAGLE_POINT_CREDIT_COMPANY_INC_2021Q4.txt,26980810,ECC,EAGLE POINT CREDIT COMPANY INC,1.31,1.31
/Users/vazea/Desktop/NNW/transcripts_by_company/STIFEL_FINANCIAL_CORP_2023Q3.txt,86063010,SF,STIFEL FINANCIAL CORP,0.6,1.31
/Users/vazea/Desktop/NNW/transcripts_by_company/UNIVERSAL_TECHNICAL_INSTITUTE_IN_2007Q4.txt,91391510,UTI,UNIVERSAL TECHNICAL INSTITUTE IN,0.67,0.77
/Users/vazea/Desktop/NNW/transcripts_by_company/EDWARDS_LIFESCIENCES_CORP_2018Q2.txt,28176E10,EW,EDWARDS LIFESCIENCES CORP,1.24,1.14
/Users/vazea/Desktop/NNW/transcripts_by_company/SYNAPTICS_INC_2023Q4.txt,87157D10,SYNA,SYNAPTICS INC,8.12,8.05
/Users/vazea/Desktop/NNW/transcripts_by_company/CHORDIANT_SOFTWARE_INC_2009Q2.txt,17040430,CHRD,CHORDIANT SOFTWARE INC,-0.05,-0.01
/Users/vazea/Desktop/NNW/transcripts_by_company/AMKOR_TECHNOLOGY_INC_2004Q3.txt,03165210,AMKR,AMKOR TECHNOLOGY INC,-0.13,-0.13
/Users/vazea/Desktop/NNW/transcripts_by_company/BOEING_CO_2006Q2.txt,09702310,BA,BOEING CO,-0.21,-0.23
/Users/vazea/Desktop/NNW/transcripts_by_company/SHENANDOAH_TELECOMMUNICATIONS_CO_2020Q4.txt,82312B10,SHEN,SHENANDOAH TELECOMMUNICATIONS CO,2.53,2.4
/Users/vazea/Desktop/NNW/transcripts_by_company/ARK_RESTAURANTS_CORP_2009Q2.txt,04071210,ARKR,ARK RESTAURANTS CORP,-0.2,0.03
/Users/vazea/Desktop/NNW/transcripts_by_company/XENCOR_INC_2022Q1.txt,98401F10,XNCR,XENCOR INC,0.39,-0.68
/Users/vazea/Desktop/NNW/transcripts_by_company/PANDORA_MEDIA_INC_2014Q3.txt,69835410,P,PANDORA MEDIA INC,0.09,0.08
/Users/vazea/Desktop/NNW/transcripts_by_company/WYNN_RESORTS_LTD_2017Q4.txt,98313410,WYNN,WYNN RESORTS LTD,5.46,5.3
/Users/vazea/Desktop/NNW/transcripts_by_company/PERFICIENT_INC_2019Q3.txt,71375U10,PRFT,PERFICIENT INC,0.56,0.52
/Users/vazea/Desktop/NNW/transcripts_by_company/KOSMOS_ENERGY_LTD_2021Q3.txt,50068810,KOS,KOSMOS ENERGY LTD,-0.11,-0.05
/Users/vazea/Desktop/NNW/transcripts_by_company/LAMAR_ADVERTISING_CO_2012Q2.txt,51281510,LAMR,LAMAR ADVERTISING CO,0.15,0.15
/Users/vazea/Desktop/NNW/transcripts_by_company/CONOCOPHILLIPS_2003Q4.txt,20825C10,COP,CONOCOPHILLIPS,6.7,6.66
/Users/vazea/Desktop/NNW/transcripts_by_company/COCACOLA_CO_2007Q3.txt,19121610,KO,COCA-COLA CO,0.71,0.68
/Users/vazea/Desktop/NNW/transcripts_by_company/SMITH_INTL_INC_2006Q3.txt,83211010,SII,SMITH INTL INC,0.66,0.63
/Users/vazea/Desktop/NNW/transcripts_by_company/NORTHROP_GRUMMAN_CORP_2003Q3.txt,66680710,NOC,NORTHROP GRUMMAN CORP,1.21,1.02
/Users/vazea/Desktop/NNW/transcripts_by_company/BMP_SUNSTONE_CORP_2009Q1.txt,05569C10,BJGP,BMP SUNSTONE CORP,-0.05,-0.01
/Users/vazea/Desktop/NNW/transcripts_by_company/NAPCO_SECURITY_TECHNOLOGIES_INC_2009Q1.txt,63040210,NSSC,NAPCO SECURITY TECHNOLOGIES INC,0.02,0.03
/Users/vazea/Desktop/NNW/transcripts_by_company/KARYOPHARM_THERAPEUTICS_INC_2015Q3.txt,48576U10,KPTI,KARYOPHARM THERAPEUTICS INC,-0.85,-0.89
/Users/vazea/Desktop/NNW/transcripts_by_company/HAEMONETICS_CORP_2010Q3.txt,40502410,HAE,HAEMONETICS CORP,0.71,0.73
/Users/vazea/Desktop/NNW/transcripts_by_company/LITTELFUSE_INC_2018Q3.txt,53700810,LFUS,LITTELFUSE INC,2.49,2.4
/Users/vazea/Desktop/NNW/transcripts_by_company/MCBC_HOLDINGS_INC_2016Q4.txt,55276F10,MCFT,MCBC HOLDINGS INC,1.24,1.23
/Users/vazea/Desktop/NNW/transcripts_by_company/FIRST_ADVANTAGE_CORPORATION_2008Q2.txt,31845F10,FADV,FIRST ADVANTAGE CORPORATION,0.25,0.31
/Users/vazea/Desktop/NNW/transcripts_by_company/TENNECO_INC_2012Q2.txt,88034910,TEN,TENNECO INC,1.14,0.97
/Users/vazea/Desktop/NNW/transcripts_by_company/PARTY_CITY_HOLDCO_INC_2016Q1.txt,70214910,PRTY,PARTY CITY HOLDCO INC,0.04,0.04
/Users/vazea/Desktop/NNW/transcripts_by_company/SMITH_MICRO_SOFTWARE_INC_2018Q3.txt,83215420,SMSI,SMITH MICRO SOFTWARE INC,0.01,-0.01
/Users/vazea/Desktop/NNW/transcripts_by_company/FORRESTER_RESEARCH_INC_2013Q1.txt,34656310,FORR,FORRESTER RESEARCH INC,0.21,0.12
/Users/vazea/Desktop/NNW/transcripts_by_company/LOCKHEED_MARTIN_CORP_2020Q3.txt,53983010,LMT,LOCKHEED MARTIN CORP,6.25,6.07
/Users/vazea/Desktop/NNW/transcripts_by_company/BARNES_NOBLE_EDUCATION_INC_2019Q3.txt,06777U10,BNED,BARNES & NOBLE EDUCATION INC,0.02,0.11
/Users/vazea/Desktop/NNW/transcripts_by_company/GSK_PLC_2018Q3.txt,37733W10,GSK,GSK PLC,0.92,0.88
/Users/vazea/Desktop/NNW/transcripts_by_company/CONAGRA_BRANDS_INC_2006Q2.txt,20588710,CAG,CONAGRA BRANDS INC,0.38,0.38
/Users/vazea/Desktop/NNW/transcripts_by_company/GENESIS_HEALTHCARE_INC_2015Q3.txt,37185X10,GEN,GENESIS HEALTHCARE INC,0.07,0.07
/Users/vazea/Desktop/NNW/transcripts_by_company/WEYERHAEUSER_CO_2020Q4.txt,96216610,WY,WEYERHAEUSER CO,1.29,1.22
/Users/vazea/Desktop/NNW/transcripts_by_company/GREAT_LAKES_DREDGE_DOCK_CORP_2017Q1.txt,39060710,GLDD,GREAT LAKES DREDGE & DOCK CORP,-0.06,-0.04
/Users/vazea/Desktop/NNW/transcripts_by_company/VISTACARE_INC_2006Q1.txt,92839Y10,VSTA,VISTACARE INC,0.09,-0.01
/Users/vazea/Desktop/NNW/transcripts_by_company/CMS_ENERGY_CORP_2008Q4.txt,12589610,CMS,CMS ENERGY CORP,1.25,1.2
/Users/vazea/Desktop/NNW/transcripts_by_company/BIOXCEL_THERAPEUTICS_INC_2023Q2.txt,09075P10,BTAI,BIOXCEL THERAPEUTICS INC,-1.83,-1.77
/Users/vazea/Desktop/NNW/transcripts_by_company/EDISON_INTERNATIONAL_2014Q3.txt,28102010,EIX,EDISON INTERNATIONAL,1.52,1.35
/Users/vazea/Desktop/NNW/transcripts_by_company/ICF_INTERNATIONAL_INC_2014Q4.txt,44925C10,ICFI,ICF INTERNATIONAL INC,2.19,2.24
/Users/vazea/Desktop/NNW/transcripts_by_company/MONRO_INC_2018Q2.txt,61023610,MNRO,MONRO INC,0.54,0.54
/Users/vazea/Desktop/NNW/transcripts_by_company/COLUMBIA_SPORTSWEAR_CO_2012Q3.txt,19851610,COLM,COLUMBIA SPORTSWEAR CO,1.88,1.64
/Users/vazea/Desktop/NNW/transcripts_by_company/SOUTH_JERSEY_INDUSTRIES_INC_2003Q3.txt,83851810,SJI,SOUTH JERSEY INDUSTRIES INC,-0.13,-0.25
/Users/vazea/Desktop/NNW/transcripts_by_company/TELEFLEX_INC_2016Q4.txt,87936910,TFX,TELEFLEX INC,7.34,7.3
/Users/vazea/Desktop/NNW/transcripts_by_company/PEETS_COFFEE_TEA_INC_2009Q3.txt,70556010,PEET,PEET'S COFFEE & TEA INC,0.19,0.16
/Users/vazea/Desktop/NNW/transcripts_by_company/TG_THERAPEUTICS_INC_2020Q3.txt,88322Q10,TGTX,TG THERAPEUTICS INC,-0.61,-0.44
/Users/vazea/Desktop/NNW/transcripts_by_company/AMC_NETWORKS_INC_2017Q4.txt,00164V10,AMCX,AMC NETWORKS INC,7.37,7.14
/Users/vazea/Desktop/NNW/transcripts_by_company/DATA_IO_CORP_2020Q1.txt,23769010,DAIO,DATA I/O CORP,-0.07,-0.16
/Users/vazea/Desktop/NNW/transcripts_by_company/RIBBON_COMMUNICATIONS_INC_2019Q2.txt,76254410,RBBN,RIBBON COMMUNICATIONS INC,0.14,0.11
/Users/vazea/Desktop/NNW/transcripts_by_company/TELEPHONE_AND_DATA_SYSTEMS_INC_2016Q3.txt,87943382,TDS,TELEPHONE AND DATA SYSTEMS INC,0.11,0.19
/Users/vazea/Desktop/NNW/transcripts_by_company/EXTREME_NETWORKS_INC_2012Q2.txt,30226D10,EXTR,EXTREME NETWORKS INC,0.06,0.07
/Users/vazea/Desktop/NNW/transcripts_by_company/LITTELFUSE_INC_2003Q3.txt,53700810,LFUS,LITTELFUSE INC,0.19,0.15
/Users/vazea/Desktop/NNW/transcripts_by_company/SALIX_PHARMACEUTICALS_LTD_2005Q3.txt,79543510,SLXP,SALIX PHARMACEUTICALS LTD,0.2,0.18
/Users/vazea/Desktop/NNW/transcripts_by_company/PACIFIC_PREMIER_BANCORP_INC_2021Q3.txt,69478X10,PPBI,PACIFIC PREMIER BANCORP INC,0.95,0.81
/Users/vazea/Desktop/NNW/transcripts_by_company/RESOLUTE_FOREST_PRODUCTS_INC_2018Q4.txt,76117W10,RFP,RESOLUTE FOREST PRODUCTS INC,1.96,2.53
/Users/vazea/Desktop/NNW/transcripts_by_company/LIFEPOINT_HEALTH_INC_2008Q2.txt,53219L10,LPNT,LIFEPOINT HEALTH INC,0.59,0.57
/Users/vazea/Desktop/NNW/transcripts_by_company/LCI_INDUSTRIES_2021Q3.txt,50189K10,LCII,LCI INDUSTRIES,2.5,2.45
/Users/vazea/Desktop/NNW/transcripts_by_company/H_R_BLOCK_INC_2019Q4.txt,09367110,HRB,H & R BLOCK INC,2.15,2.01
/Users/vazea/Desktop/NNW/transcripts_by_company/BALL_CORP_2019Q1.txt,05849810,BLL,BALL CORP,0.49,0.51
/Users/vazea/Desktop/NNW/transcripts_by_company/MARKEL_GROUP_INC_2002Q2.txt,57053510,MKL,MARKEL GROUP INC,1.6,2.0
/Users/vazea/Desktop/NNW/transcripts_by_company/HUNTINGTON_BANCSHARES_INC_2016Q2.txt,44615010,HBAN,HUNTINGTON BANCSHARES INC,0.19,0.21
/Users/vazea/Desktop/NNW/transcripts_by_company/ABBOTT_LABORATORIES_2005Q1.txt,00282410,ABT,ABBOTT LABORATORIES,0.58,0.58
/Users/vazea/Desktop/NNW/transcripts_by_company/ENBRIDGE_ENERGY_PARTNERS_LP_2005Q1.txt,29250R10,EEP,ENBRIDGE ENERGY PARTNERS LP,0.48,0.54
/Users/vazea/Desktop/NNW/transcripts_by_company/GRAND_CANYON_EDUCATION_INC_2021Q1.txt,38526M10,LOPE,GRAND CANYON EDUCATION INC,1.72,1.67
/Users/vazea/Desktop/NNW/transcripts_by_company/ACTIVE_POWER_INC_2005Q4.txt,00504W10,ACPW,ACTIVE POWER INC,-0.48,-0.45
/Users/vazea/Desktop/NNW/transcripts_by_company/ARCTIC_CAT_INC_2014Q3.txt,03967010,ACAT,ARCTIC CAT INC,0.89,1.37
/Users/vazea/Desktop/NNW/transcripts_by_company/FRANKLIN_COVEY_CO_2018Q3.txt,35346910,FC,FRANKLIN COVEY CO,-0.18,-0.23
/Users/vazea/Desktop/NNW/transcripts_by_company/BENSON_HILL_INC_2022Q2.txt,08249010,BHIL,BENSON HILL INC,-0.15,-0.22
/Users/vazea/Desktop/NNW/transcripts_by_company/PINNACLE_FOODS_INC_2017Q3.txt,72348P10,PF,PINNACLE FOODS INC,0.58,0.57
/Users/vazea/Desktop/NNW/transcripts_by_company/RESONANT_INC_2019Q3.txt,76118L10,RESN,RESONANT INC,-0.2,-0.2
/Users/vazea/Desktop/NNW/transcripts_by_company/SKECHERS_USA_INC_2022Q4.txt,83056610,SKX,SKECHERS USA INC,2.38,2.26
/Users/vazea/Desktop/NNW/transcripts_by_company/SAPIENS_INTERNATIONAL_CORPORATIO_2015Q4.txt,N7716A15,SPNS,SAPIENS INTERNATIONAL CORPORATIO,0.45,0.45
/Users/vazea/Desktop/NNW/transcripts_by_company/EBIX_INC_2015Q1.txt,27871520,EBIX,EBIX INC,0.52,0.43
/Users/vazea/Desktop/NNW/transcripts_by_company/REACHLOCAL_INC_2015Q1.txt,75525F10,RLOC,REACHLOCAL INC,-0.44,-0.45
/Users/vazea/Desktop/NNW/transcripts_by_company/CLEAN_HARBORS_INC_2019Q4.txt,18449610,CLH,CLEAN HARBORS INC,1.89,1.92
/Users/vazea/Desktop/NNW/transcripts_by_company/BLACKBAUD_INC_2012Q3.txt,09227Q10,BLKB,BLACKBAUD INC,0.26,0.24
/Users/vazea/Desktop/NNW/transcripts_by_company/AUTONATION_INC_2013Q1.txt,05329W10,AN,AUTONATION INC,0.68,0.64
/Users/vazea/Desktop/NNW/transcripts_by_company/DIODES_INC_2012Q4.txt,25454310,DIOD,DIODES INC,0.56,0.48
/Users/vazea/Desktop/NNW/transcripts_by_company/ROYAL_CARIBBEAN_CRUISES_LTD_2006Q2.txt,V7780T10,RCL,ROYAL CARIBBEAN CRUISES LTD,0.57,0.53
/Users/vazea/Desktop/NNW/transcripts_by_company/OSG_AMERICA_LP_2008Q4.txt,67102810,OSP,OSG AMERICA LP,0.98,0.85
/Users/vazea/Desktop/NNW/transcripts_by_company/GLOBALSTAR_INC_2016Q4.txt,37897340,GSAT,GLOBALSTAR INC,-0.12,-0.04
/Users/vazea/Desktop/NNW/transcripts_by_company/GARTNER_INC_2015Q2.txt,36665110,IT,GARTNER INC,0.65,0.63
/Users/vazea/Desktop/NNW/transcripts_by_company/GLOBAL_PAYMENTS_INC_2006Q4.txt,37940X10,GPN,GLOBAL PAYMENTS INC,1.54,1.51
/Users/vazea/Desktop/NNW/transcripts_by_company/HOVNANIAN_ENTERPRISES_INC_2016Q1.txt,44248720,HOV,HOVNANIAN ENTERPRISES INC,-0.11,-0.03
/Users/vazea/Desktop/NNW/transcripts_by_company/AUTOLIV_INC_2013Q1.txt,05280010,ALV,AUTOLIV INC,1.32,1.22
/Users/vazea/Desktop/NNW/transcripts_by_company/DOUBLEDOWN_INTERACTIVE_CO_LTD_2022Q3.txt,25862B10,DDI,DOUBLEDOWN INTERACTIVE CO LTD,-0.48,0.32
/Users/vazea/Desktop/NNW/transcripts_by_company/APPLE_INC_2005Q4.txt,03783310,AAPL,APPLE INC,1.44,1.42
/Users/vazea/Desktop/NNW/transcripts_by_company/ASTRAZENECA_PLC_2018Q4.txt,04635310,AZN,ASTRAZENECA PLC,1.73,1.67
/Users/vazea/Desktop/NNW/transcripts_by_company/OSHKOSH_CORP_2021Q3.txt,68823920,OSK,OSHKOSH CORP,2.09,2.25
/Users/vazea/Desktop/NNW/transcripts_by_company/ACADIA_PHARMACEUTICALS_INC_2013Q2.txt,00422510,ACAD,ACADIA PHARMACEUTICALS INC,-0.11,-0.09
/Users/vazea/Desktop/NNW/transcripts_by_company/XO_GROUP_INC_2016Q2.txt,98377210,XOXO,XO GROUP INC,0.14,0.14
/Users/vazea/Desktop/NNW/transcripts_by_company/AMYRIS_INC_2021Q1.txt,03236M20,AMRS,AMYRIS INC,-1.08,-0.14
/Users/vazea/Desktop/NNW/transcripts_by_company/INTEVAC_INC_2019Q2.txt,46114810,IVAC,INTEVAC INC,-0.05,-0.09
/Users/vazea/Desktop/NNW/transcripts_by_company/AURORA_INNOVATION_INC_2022Q4.txt,05177410,AUR,AURORA INNOVATION INC,-0.53,-0.76
/Users/vazea/Desktop/NNW/transcripts_by_company/RHYTHM_PHARMACEUTICALS_INC_2021Q2.txt,76243J10,RYTM,RHYTHM PHARMACEUTICALS INC,-0.7,-0.73
/Users/vazea/Desktop/NNW/transcripts_by_company/REGAL_REXNORD_CORP_2005Q2.txt,75875010,RBC,REGAL REXNORD CORP,0.62,0.62
/Users/vazea/Desktop/NNW/transcripts_by_company/GREAT_ATLANTIC_PAC_TEA_INC_2008Q2.txt,39006410,GAP,GREAT ATLANTIC & PAC TEA INC,-0.07,-0.28
/Users/vazea/Desktop/NNW/transcripts_by_company/SHARPS_COMPLIANCE_CORP_2015Q4.txt,82001710,SMED,SHARPS COMPLIANCE CORP,0.07,0.01
/Users/vazea/Desktop/NNW/transcripts_by_company/QUOTIENT_TECHNOLOGY_INC_2021Q2.txt,74911910,QUOT,QUOTIENT TECHNOLOGY INC,-0.16,-0.1
/Users/vazea/Desktop/NNW/transcripts_by_company/ALLIANCEBERNSTEIN_HOLDING_LP_2017Q2.txt,01881G10,AB,ALLIANCEBERNSTEIN HOLDING LP,0.49,0.46
/Users/vazea/Desktop/NNW/transcripts_by_company/RAYONIER_INC_2011Q4.txt,75490710,RYN,RAYONIER INC,2.1,2.11
/Users/vazea/Desktop/NNW/transcripts_by_company/KOPPERS_HOLDINGS_INC_2007Q3.txt,50060P10,KOP,KOPPERS HOLDINGS INC,0.9,0.68
/Users/vazea/Desktop/NNW/transcripts_by_company/CHANGYOUCOM_LTD_2012Q1.txt,15911M10,CYOU,CHANGYOU.COM LTD,1.22,1.1
/Users/vazea/Desktop/NNW/transcripts_by_company/SCHOLASTIC_CORP_2008Q1.txt,80706610,SCHL,SCHOLASTIC CORP,-0.07,-0.47
/Users/vazea/Desktop/NNW/transcripts_by_company/BRIDGELINE_DIGITAL_INC_2017Q4.txt,10807Q40,BLIN,BRIDGELINE DIGITAL INC,-0.45,-0.43
/Users/vazea/Desktop/NNW/transcripts_by_company/ALLIANCE_RESOURCE_PARTNERS_LP_2021Q4.txt,01877R10,ARLP,ALLIANCE RESOURCE PARTNERS LP,1.45,1.67
/Users/vazea/Desktop/NNW/transcripts_by_company/LOEWS_CORP_2012Q3.txt,54042410,L,LOEWS CORP,0.45,0.72
/Users/vazea/Desktop/NNW/transcripts_by_company/AMARK_PRECIOUS_METALS_INC_2023Q2.txt,00181T10,AMRK,A-MARK PRECIOUS METALS INC,1.35,1.41
/Users/vazea/Desktop/NNW/transcripts_by_company/METHODE_ELECTRONICS_INC_2018Q3.txt,59152020,MEI,METHODE ELECTRONICS INC,0.87,0.64
/Users/vazea/Desktop/NNW/transcripts_by_company/HOME_BANCSHARES_INC_2008Q1.txt,43689320,HOMB,HOME BANCSHARES INC,0.39,0.3
/Users/vazea/Desktop/NNW/transcripts_by_company/STEIN_MART_INC_2005Q3.txt,85837510,SMRT,STEIN MART INC,-0.05,-0.07
/Users/vazea/Desktop/NNW/transcripts_by_company/AMERICAN_VANGUARD_CORP_2017Q3.txt,03037110,AVD,AMERICAN VANGUARD CORP,0.14,0.17
/Users/vazea/Desktop/NNW/transcripts_by_company/GLOBALSTAR_INC_2010Q3.txt,37897340,GSAT,GLOBALSTAR INC,-0.09,-0.04
/Users/vazea/Desktop/NNW/transcripts_by_company/US_WELL_SERVICES_INC_2021Q1.txt,91274U10,USWS,US WELL SERVICES INC,-0.35,-0.18
/Users/vazea/Desktop/NNW/transcripts_by_company/WALGREENS_BOOTS_ALLIANCE_INC_2015Q3.txt,93142710,WBA,WALGREENS BOOTS ALLIANCE INC,1.02,0.85
/Users/vazea/Desktop/NNW/transcripts_by_company/BITAUTO_HOLDINGS_LTD_2014Q2.txt,09172710,BITA,BITAUTO HOLDINGS LTD,0.48,0.39
/Users/vazea/Desktop/NNW/transcripts_by_company/KEYSIGHT_TECHNOLOGIES_INC_2018Q1.txt,49338L10,KEYS,KEYSIGHT TECHNOLOGIES INC,0.51,0.38
/Users/vazea/Desktop/NNW/transcripts_by_company/CSI_COMPRESSCO_LP_2020Q3.txt,12637A10,CCLP,CSI COMPRESSCO LP,-0.25,-0.33
/Users/vazea/Desktop/NNW/transcripts_by_company/ROKU_INC_2021Q3.txt,77543R10,ROKU,ROKU INC,0.48,0.05
/Users/vazea/Desktop/NNW/transcripts_by_company/MAXLINEAR_INC_2010Q4.txt,57776J10,MXL,MAXLINEAR INC,0.24,0.24
/Users/vazea/Desktop/NNW/transcripts_by_company/DIGITALGLOBE_INC_2013Q2.txt,25389M87,DGI,DIGITALGLOBE INC,-0.3,-0.23
/Users/vazea/Desktop/NNW/transcripts_by_company/SECURE_COMPUTING_CORPORATION_2006Q3.txt,81370510,SCUR,SECURE COMPUTING CORPORATION,0.03,0.07
/Users/vazea/Desktop/NNW/transcripts_by_company/DELTEK_INC_2009Q3.txt,24784L10,PROJ,DELTEK INC,0.15,0.12
/Users/vazea/Desktop/NNW/transcripts_by_company/KIRKLAND_LAKE_GOLD_LTD_2020Q1.txt,49741E1X,KL,KIRKLAND LAKE GOLD LTD,0.7,0.76
/Users/vazea/Desktop/NNW/transcripts_by_company/TECK_RESOURCES_LTD_2014Q4.txt,8787422X,TCK,TECK RESOURCES LTD,0.78,0.82
/Users/vazea/Desktop/NNW/transcripts_by_company/CERAGON_NETWORKS_LTD_2013Q3.txt,M2201310,CRNT,CERAGON NETWORKS LTD,-0.12,-0.1
/Users/vazea/Desktop/NNW/transcripts_by_company/GAN_LTD_2020Q4.txt,G3728V10,GAN,GAN LTD,-0.75,-0.44
/Users/vazea/Desktop/NNW/transcripts_by_company/GLATFELTER_2018Q1.txt,37731610,GLT,GLATFELTER,0.19,0.27
/Users/vazea/Desktop/NNW/transcripts_by_company/TUANCHE_LTD_2020Q2.txt,89856T10,TC,TUANCHE LTD,-0.44,-0.27
/Users/vazea/Desktop/NNW/transcripts_by_company/KIMBERLYCLARK_CORP_2015Q4.txt,49436810,KMB,KIMBERLY-CLARK CORP,5.76,5.76
/Users/vazea/Desktop/NNW/transcripts_by_company/WORLD_KINECT_CORP_2023Q3.txt,98147510,WKC,WORLD KINECT CORP,0.58,0.58
/Users/vazea/Desktop/NNW/transcripts_by_company/WOODWARD_INC_2017Q1.txt,98074510,WWD,WOODWARD INC,0.73,0.52
/Users/vazea/Desktop/NNW/transcripts_by_company/CONOCOPHILLIPS_2022Q4.txt,20825C10,COP,CONOCOPHILLIPS,13.52,13.63
/Users/vazea/Desktop/NNW/transcripts_by_company/ALLERGAN_PLC_2015Q4.txt,G0177J10,AGN,ALLERGAN PLC,13.43,15.43
/Users/vazea/Desktop/NNW/transcripts_by_company/MANNKIND_CORP_2019Q2.txt,56400P70,MNKD,MANNKIND CORP,-0.07,-0.08
/Users/vazea/Desktop/NNW/transcripts_by_company/KONA_GRILL_INC_2014Q3.txt,50047H20,KONA,KONA GRILL INC,0.03,0.02
/Users/vazea/Desktop/NNW/transcripts_by_company/JETBLUE_AIRWAYS_CORP_2016Q3.txt,47714310,JBLU,JETBLUE AIRWAYS CORP,0.58,0.6
/Users/vazea/Desktop/NNW/transcripts_by_company/ORION_GROUP_HOLDINGS_INC_2013Q2.txt,68628V30,ORN,ORION GROUP HOLDINGS INC,0.01,0.03
/Users/vazea/Desktop/NNW/transcripts_by_company/LKQ_CORP_2021Q1.txt,50188920,LKQ,LKQ CORP,0.94,0.63
/Users/vazea/Desktop/NNW/transcripts_by_company/FLOW_INTERNATIONAL_CORPORATI_2012Q4.txt,34346810,FLOW,FLOW INTERNATIONAL CORPORATI,0.18,0.19
/Users/vazea/Desktop/NNW/transcripts_by_company/AEROVIRONMENT_INC_2015Q1.txt,00807310,AVAV,AEROVIRONMENT INC,-0.16,-0.13
/Users/vazea/Desktop/NNW/transcripts_by_company/OWENS_MINOR_INC_2023Q3.txt,69073210,OMI,OWENS & MINOR INC,0.44,0.37
/Users/vazea/Desktop/NNW/transcripts_by_company/IDENIX_PHARMACEUTICALS_INC_2010Q4.txt,45166R20,IDIX,IDENIX PHARMACEUTICALS INC,-0.87,-0.83
/Users/vazea/Desktop/NNW/transcripts_by_company/PORTFOLIO_RECOVERY_ASSOCIATES_2004Q3.txt,73640Q10,PRAA,PORTFOLIO RECOVERY ASSOCIATES,0.44,0.42
/Users/vazea/Desktop/NNW/transcripts_by_company/ATERIAN_INC_2022Q1.txt,02156U10,ATER,ATERIAN INC,-0.25,-0.27
/Users/vazea/Desktop/NNW/transcripts_by_company/FREDS_INC_2016Q1.txt,35610810,FRED,FRED'S INC,0.0,-0.01
/Users/vazea/Desktop/NNW/transcripts_by_company/PLANAR_SYSTEMS_INCORPORATED_2007Q4.txt,72690010,PLNR,PLANAR SYSTEMS INCORPORATED,-1.33,-0.75
