ticker,quarter,eps_actual,eps_forecast,transcript_path,cosine_prepared,cosine_qa,nnw_final,has_qa_section
HUN,2015Q3,0.47,0.41,/Users/vazea/Desktop/NNW/transcripts_by_company/HUNTSMAN_CORP_2015Q3.txt,0.22171962570097054,0.06918739508586318,0.7090929792131663,False
ADBL,2005Q3,-0.01,-0.01,/Users/vazea/Desktop/NNW/transcripts_by_company/AUDIBLE_INC_2005Q3.txt,0.1256471296133519,0.00800291311807887,0.8663499572685692,False
SQ,2022Q4,1.0,1.06,/Users/vazea/Desktop/NNW/transcripts_by_company/BLOCK_INC_2022Q4.txt,0.14587707813278208,0.17107225996991424,0.6830506618973037,True
WIN,2009Q3,0.18,0.21,/Users/vazea/Desktop/NNW/transcripts_by_company/WINDSTREAM_CORP_2009Q3.txt,0.2556655846174984,0.05454695679943801,0.6897874585830636,False
LPT,2015Q1,0.31,0.26,/Users/vazea/Desktop/NNW/transcripts_by_company/LIBERTY_PROPERTY_TRUST_2015Q1.txt,0.14373065063885213,0.3164420802259346,0.5398272691352133,True
DE,2011Q4,6.63,6.43,/Users/vazea/Desktop/NNW/transcripts_by_company/DEERE_CO_2011Q4.txt,0.29995518083007927,0.2793838351146316,0.42066098405528907,True
ENSV,2020Q1,-0.05,-0.04,/Users/vazea/Desktop/NNW/transcripts_by_company/ENSERVCO_CORP_2020Q1.txt,0.3099687967881127,0.11244247735832444,0.5775887258535629,True
ETTX,2021Q3,-0.26,-0.28,/Users/vazea/Desktop/NNW/transcripts_by_company/ENTASIS_THERAPEUTICS_HOLDINGS_IN_2021Q3.txt,0.3984520912174932,0.19635968614347118,0.40518822263903564,True
SYK,2006Q2,0.52,0.51,/Users/vazea/Desktop/NNW/transcripts_by_company/STRYKER_CORP_2006Q2.txt,0.12288163335193009,0.2510143098862991,0.6261040567617708,True
LITB,2014Q1,-0.16,-0.09,/Users/vazea/Desktop/NNW/transcripts_by_company/LIGHTINTHEBOX_HOLDING_CO_LTD_2014Q1.txt,0.1773752743251035,0.11639930443009823,0.7062254212447983,True
FIG,2010Q1,0.16,0.08,/Users/vazea/Desktop/NNW/transcripts_by_company/FORTRESS_INVESTMENT_GROUP_LLC_2010Q1.txt,0.31887785534170154,0.4298142598399711,0.25130788481832733,True
SLAB,2014Q3,0.52,0.47,/Users/vazea/Desktop/NNW/transcripts_by_company/SILICON_LABORATORIES_INC_2014Q3.txt,0.21541921495595057,0.4019262703141158,0.38265451472993356,True
EWBC,2009Q1,-0.5,-0.23,/Users/vazea/Desktop/NNW/transcripts_by_company/EAST_WEST_BANCORP_INC_2009Q1.txt,0.10515821248267797,0.05043617054125954,0.8444056169760625,False
HOMB,2010Q4,0.52,1.37,/Users/vazea/Desktop/NNW/transcripts_by_company/HOME_BANCSHARES_INC_2010Q4.txt,0.22598879812521694,0.27536381434011864,0.4986473875346645,True
MGRC,2011Q1,0.39,0.37,/Users/vazea/Desktop/NNW/transcripts_by_company/MCGRATH_RENTCORP_2011Q1.txt,0.015848839048282798,0.15571170100750992,0.8284394599442073,True
LPLA,2021Q1,1.77,1.46,/Users/vazea/Desktop/NNW/transcripts_by_company/LPL_FINANCIAL_HOLDINGS_INC_2021Q1.txt,0.4180408740129684,0.1819847090476524,0.3999744169393792,True
MFC,2011Q3,-0.73,-0.52,/Users/vazea/Desktop/NNW/transcripts_by_company/MANULIFE_FINANCIAL_CORP_2011Q3.txt,0.31871582068117554,0.12558479104496276,0.5556993882738617,True
VDSI,2014Q4,0.83,0.83,/Users/vazea/Desktop/NNW/transcripts_by_company/VASCO_DATA_SECURITY_INTL_INC_2014Q4.txt,0.21050746557416203,0.4209551728979703,0.3685373615278677,True
HOS,2007Q4,3.54,3.52,/Users/vazea/Desktop/NNW/transcripts_by_company/HORNBECK_OFFSHORE_SERVICES_INC_2007Q4.txt,0.25814173379880606,0.21409070664771643,0.5277675595534774,True
STFC,2012Q3,-0.25,-0.17,/Users/vazea/Desktop/NNW/transcripts_by_company/STATE_AUTO_FINANCIAL_CORP_2012Q3.txt,0.2807444723253193,0.16164134472521732,0.5576141829494634,True
SHOR,2013Q2,-0.04,-0.03,/Users/vazea/Desktop/NNW/transcripts_by_company/SHORETEL_INC_2013Q2.txt,0.1477311266013165,0.49853082599018617,0.35373804740849735,True
FGP,2015Q1,-0.42,-0.26,/Users/vazea/Desktop/NNW/transcripts_by_company/FERRELLGAS_PARTNERS_LP_2015Q1.txt,0.15741216332319952,0.09731484506338157,0.7452729916134189,False
ATI,2017Q1,0.16,0.12,/Users/vazea/Desktop/NNW/transcripts_by_company/ATI_INC_2017Q1.txt,0.09002983930044504,0.18822865561788554,0.7217415050816693,True
MNRO,2012Q3,0.42,0.4,/Users/vazea/Desktop/NNW/transcripts_by_company/MONRO_INC_2012Q3.txt,0.42226349424028214,0.09721936355709213,0.48051714220262576,False
WST,2006Q4,1.97,1.98,/Users/vazea/Desktop/NNW/transcripts_by_company/WEST_PHARMACEUTICAL_SERVICES_INC_2006Q4.txt,0.14168023444247488,0.3166320890274801,0.541687676530045,True
ESV,2007Q3,1.74,1.69,/Users/vazea/Desktop/NNW/transcripts_by_company/ENSCO_INTERNATIONAL_2007Q3.txt,0.045503956094184624,0.27467499346779317,0.6798210504380222,True
BCRX,2013Q2,-0.23,-0.13,/Users/vazea/Desktop/NNW/transcripts_by_company/BIOCRYST_PHARMACEUTICALS_INC_2013Q2.txt,0.06945320374929807,0.1168345813441643,0.8137122149065377,True
EVRG,2022Q3,2.01,1.84,/Users/vazea/Desktop/NNW/transcripts_by_company/EVERGY_INC_2022Q3.txt,0.3125949706331653,0.22394437517253543,0.46346065419429927,True
AXTI,2019Q3,-0.02,-0.03,/Users/vazea/Desktop/NNW/transcripts_by_company/AXT_INC_2019Q3.txt,0.21599713272744225,0.19886564858880643,0.5851372186837513,True
CNSL,2019Q2,-0.03,-0.08,/Users/vazea/Desktop/NNW/transcripts_by_company/CONSOLIDATED_COMMUNICATIONS_HOLD_2019Q2.txt,0.23935369314720145,0.2472403371270742,0.5134059697257244,True
DQ,2020Q2,0.47,0.18,/Users/vazea/Desktop/NNW/transcripts_by_company/DAQO_NEW_ENERGY_CORP_2020Q2.txt,0.03632574621361613,0.06486731098695091,0.898806942799433,False
NPCE,2021Q2,-0.48,-0.27,/Users/vazea/Desktop/NNW/transcripts_by_company/NEUROPACE_INC_2021Q2.txt,0.2715009347721083,0.06484588984233057,0.6636531753855612,False
PVSW,2004Q1,0.06,0.06,/Users/vazea/Desktop/NNW/transcripts_by_company/PERVASIVE_SOFTWARE_INC_2004Q1.txt,0.29787505001880327,0.07773821200744369,0.6243867379737531,False
SATS,2012Q2,0.41,0.08,/Users/vazea/Desktop/NNW/transcripts_by_company/ECHOSTAR_CORP_2012Q2.txt,0.1973187219139229,0.20385029534800894,0.5988309827380681,True
INFI,2011Q1,-0.09,-0.35,/Users/vazea/Desktop/NNW/transcripts_by_company/INFINITY_PHARMACEUTICALS_INC_2011Q1.txt,0.1174021505699254,0.22093541684925078,0.6616624325808238,True
KMI,2018Q4,0.89,0.89,/Users/vazea/Desktop/NNW/transcripts_by_company/KINDER_MORGAN_INC_2018Q4.txt,0.19538013043237062,0.10993048416120896,0.6946893854064204,True
DSX,2021Q2,0.02,0.01,/Users/vazea/Desktop/NNW/transcripts_by_company/DIANA_SHIPPING_INC_2021Q2.txt,0.2587760845134362,0.33157791392397085,0.409646001562593,True
WK,2018Q3,-0.09,-0.21,/Users/vazea/Desktop/NNW/transcripts_by_company/WORKIVA_INC_2018Q3.txt,0.42166953616015995,0.11991440557038557,0.45841605826945453,True
CMCO,2006Q4,1.77,1.72,/Users/vazea/Desktop/NNW/transcripts_by_company/COLUMBUS_MCKINNON_CORP_2006Q4.txt,0.29820978769174666,0.14132204537001838,0.560468166938235,True
BFRM,2008Q3,-0.1,-0.11,/Users/vazea/Desktop/NNW/transcripts_by_company/BIOFORM_MEDICAL_INC_2008Q3.txt,0.3612385428412689,0.07719602309794542,0.5615654340607857,False
APA,2013Q3,2.32,2.15,/Users/vazea/Desktop/NNW/transcripts_by_company/APACHE_CORP_2013Q3.txt,0.19983697596360023,0.09013109748716183,0.7100319265492379,False
MNKD,2008Q4,-2.98,-2.81,/Users/vazea/Desktop/NNW/transcripts_by_company/MANNKIND_CORP_2008Q4.txt,0.21169439764559309,0.4423407456931308,0.34596485666127613,True
KEYN,2005Q1,0.04,0.05,/Users/vazea/Desktop/NNW/transcripts_by_company/KEYNOTE_SYSTEMS_INC_2005Q1.txt,0.4699411916767137,0.08552239489441749,0.44453641342886874,False
CATM,2019Q2,0.69,0.53,/Users/vazea/Desktop/NNW/transcripts_by_company/CARDTRONICS_PLC_2019Q2.txt,0.01858279985580662,0.07659134616237417,0.9048258539818193,False
UFI,2016Q4,1.98,2.0,/Users/vazea/Desktop/NNW/transcripts_by_company/UNIFI_INC_2016Q4.txt,0.15878499414342065,0.10619716960602547,0.735017836250554,True
BAM,2009Q1,0.15,0.19,/Users/vazea/Desktop/NNW/transcripts_by_company/BROOKFIELD_ASSET_MANAGEMENT_INC_2009Q1.txt,0.29611807514022725,0.12890497777465487,0.5749769470851178,True
KVHI,2017Q1,-0.09,-0.13,/Users/vazea/Desktop/NNW/transcripts_by_company/KVH_INDUSTRIES_INC_2017Q1.txt,0.09644452728835204,0.3604725494313362,0.5430829232803117,True
CTOS,2023Q1,0.06,0.03,/Users/vazea/Desktop/NNW/transcripts_by_company/CUSTOM_TRUCK_ONE_SOURCE_INC_2023Q1.txt,0.15098757073929817,0.2002857146614597,0.6487267145992421,True
GRA,2020Q1,0.71,0.7,/Users/vazea/Desktop/NNW/transcripts_by_company/W_R_GRACE_CO_2020Q1.txt,0.09001869073480465,0.20690619258434012,0.7030751166808553,True
CPS,2002Q2,0.32,0.32,/Users/vazea/Desktop/NNW/transcripts_by_company/CHOICEPOINT_INC_2002Q2.txt,0.0658585274475012,0.211791409129547,0.7223500634229518,True
TRIB,2006Q1,0.08,0.07,/Users/vazea/Desktop/NNW/transcripts_by_company/TRINITY_BIOTECH_PLC_2006Q1.txt,0.26752294132520443,0.47295657163812643,0.2595204870366691,True
MCD,2013Q1,1.26,1.27,/Users/vazea/Desktop/NNW/transcripts_by_company/MCDONALDS_CORP_2013Q1.txt,0.12157210810555726,0.12304604809426163,0.755381843800181,True
MYL,2011Q4,2.04,2.0,/Users/vazea/Desktop/NNW/transcripts_by_company/MYLAN_INC_2011Q4.txt,0.17053143592140582,0.10825891569182564,0.7212096483867685,True
MAXN,2022Q2,-2.15,-1.57,/Users/vazea/Desktop/NNW/transcripts_by_company/MAXEON_SOLAR_TECHNOLOGIES_LTD_2022Q2.txt,0.1114912083449317,0.22810911900091976,0.6603996726541485,True
FE,2018Q1,0.67,0.66,/Users/vazea/Desktop/NNW/transcripts_by_company/FIRSTENERGY_CORP_2018Q1.txt,0.14331222362813886,0.17321083574528015,0.6834769406265809,True
GPX,2019Q4,0.51,0.57,/Users/vazea/Desktop/NNW/transcripts_by_company/GP_STRATEGIES_CORP_2019Q4.txt,0.02252715973986807,0.11828068248131184,0.8591921577788201,True
GVA,2016Q3,0.92,0.97,/Users/vazea/Desktop/NNW/transcripts_by_company/GRANITE_CONSTRUCTION_INC_2016Q3.txt,0.21520832602381543,0.4969112776053624,0.28788039637082213,True
NEON,2014Q2,-0.1,-0.08,/Users/vazea/Desktop/NNW/transcripts_by_company/NEONODE_INC_2014Q2.txt,0.14655756871716644,0.42579689451770597,0.4276455367651276,True
STNG,2022Q4,11.36,12.0,/Users/vazea/Desktop/NNW/transcripts_by_company/SCORPIO_TANKERS_INC_2022Q4.txt,0.3604622142169292,0.08983070434559501,0.5497070814374758,False
ANEN,2002Q4,0.13,0.13,/Users/vazea/Desktop/NNW/transcripts_by_company/ANAREN_INC_2002Q4.txt,0.3944055554538601,0.052817890046938355,0.5527765544992015,False
FSLY,2021Q3,-0.11,-0.19,/Users/vazea/Desktop/NNW/transcripts_by_company/FASTLY_INC_2021Q3.txt,0.11235258443625427,0.2638583105201929,0.6237891050435529,True
AIV,2011Q2,-0.28,-0.35,/Users/vazea/Desktop/NNW/transcripts_by_company/APARTMENT_INVESTMENT_AND_MANAGEM_2011Q2.txt,0.1031045352952196,0.46635294665843186,0.4305425180463486,True
PFWD,2007Q2,0.14,0.13,/Users/vazea/Desktop/NNW/transcripts_by_company/PHASE_FORWARD_INC_2007Q2.txt,0.15497381525611822,0.05215489193621411,0.7928712928076677,False
DXCM,2014Q1,-0.17,-0.09,/Users/vazea/Desktop/NNW/transcripts_by_company/DEXCOM_INC_2014Q1.txt,0.25181983571378164,0.4205900810894566,0.32759008319676175,True
TTS,2016Q2,0.14,0.13,/Users/vazea/Desktop/NNW/transcripts_by_company/TILE_SHOP_HOLDINGS_INC_2016Q2.txt,0.04456736372668338,0.25149161156878747,0.7039410247045292,True
RCEL,2021Q2,-0.26,-0.45,/Users/vazea/Desktop/NNW/transcripts_by_company/AVITA_MEDICAL_INC_2021Q2.txt,0.03786719713041567,0.23090955198852764,0.7312232508810568,True
CEMI,2020Q4,-1.34,-1.24,/Users/vazea/Desktop/NNW/transcripts_by_company/CHEMBIO_DIAGNOSTICS_INC_2020Q4.txt,0.30031724448356123,0.1146546137473512,0.5850281417690876,True
BKE,2010Q4,2.73,2.66,/Users/vazea/Desktop/NNW/transcripts_by_company/BUCKLE_INC_2010Q4.txt,0.23878817840039418,0.07083701128192446,0.6903748103176813,False
IBAS,2002Q3,-0.31,-0.39,/Users/vazea/Desktop/NNW/transcripts_by_company/IBASIS_INC_2002Q3.txt,0.2674383323095865,0.2882237003139456,0.4443379673764678,True
ISSX,2002Q2,0.11,0.11,/Users/vazea/Desktop/NNW/transcripts_by_company/INTERNET_SECURITY_SYSTEM_2002Q2.txt,0.24924157762095878,0.13026181011272758,0.6204966122663136,True
MMM,2013Q2,1.71,1.71,/Users/vazea/Desktop/NNW/transcripts_by_company/3M_CO_2013Q2.txt,0.29575966060858583,0.29260130157840586,0.4116390378130083,True
NSC,2022Q4,13.88,13.88,/Users/vazea/Desktop/NNW/transcripts_by_company/NORFOLK_SOUTHERN_CORP_2022Q4.txt,0.039574027232111966,0.09915970233794806,0.86126627042994,False
SRPT,2015Q2,-1.01,-1.23,/Users/vazea/Desktop/NNW/transcripts_by_company/SAREPTA_THERAPEUTICS_INC_2015Q2.txt,0.3064782343284478,0.05491944486418399,0.6386023208073682,False
AZO,2009Q1,2.23,2.19,/Users/vazea/Desktop/NNW/transcripts_by_company/AUTOZONE_INC_2009Q1.txt,0.34067394505456394,0.05318482318495946,0.6061412317604766,False
EVHC,2015Q1,0.26,0.26,/Users/vazea/Desktop/NNW/transcripts_by_company/ENVISION_HEALTHCARE_HOLDINGS_INC_2015Q1.txt,0.26828123997258835,0.16663618907822153,0.5650825709491901,True
VCEL,2023Q1,-0.16,-0.15,/Users/vazea/Desktop/NNW/transcripts_by_company/VERICEL_CORP_2023Q1.txt,0.3342248331019943,0.2574765061264835,0.40829866077152216,True
DVA,2011Q2,1.17,1.13,/Users/vazea/Desktop/NNW/transcripts_by_company/DAVITA_INC_2011Q2.txt,0.18442012411439082,0.07200651492579006,0.7435733609598192,False
TRVG,2019Q1,0.02,0.02,/Users/vazea/Desktop/NNW/transcripts_by_company/TRIVAGO_NV_2019Q1.txt,0.12789713080444703,0.11428632181420845,0.7578165473813445,True
XLNX,2014Q3,0.61,0.54,/Users/vazea/Desktop/NNW/transcripts_by_company/XILINX_INC_2014Q3.txt,0.03214996819910134,0.13971421448106716,0.8281358173198315,True
JBL,2002Q1,0.11,0.13,/Users/vazea/Desktop/NNW/transcripts_by_company/JABIL_INC_2002Q1.txt,0.3443066310533187,0.2572502001514115,0.3984431687952698,True
ARRS,2016Q1,0.47,0.41,/Users/vazea/Desktop/NNW/transcripts_by_company/ARRIS_INTERNATIONAL_PLC_2016Q1.txt,0.15019355007811036,0.04665505143512501,0.8031513984867645,False
INWK,2012Q1,0.07,0.08,/Users/vazea/Desktop/NNW/transcripts_by_company/INNERWORKINGS_INC_2012Q1.txt,0.10351047228229927,0.0999888000516274,0.7965007276660734,False
CACH,2011Q4,0.09,0.19,/Users/vazea/Desktop/NNW/transcripts_by_company/CACHE_INC_2011Q4.txt,0.2025542517008552,0.24945414164536944,0.5479916066537753,True
MTB,2010Q4,5.69,5.55,/Users/vazea/Desktop/NNW/transcripts_by_company/MT_BANK_CORP_2010Q4.txt,0.17906852951681276,0.18806909756130985,0.6328623729218774,True
TTMI,2002Q4,-0.03,-0.01,/Users/vazea/Desktop/NNW/transcripts_by_company/TTM_TECHNOLOGIES_INC_2002Q4.txt,0.22726817390511092,0.2425415709290691,0.53019025516582,True
LYV,2008Q2,0.02,-0.17,/Users/vazea/Desktop/NNW/transcripts_by_company/LIVE_NATION_ENTERTAINMENT_INC_2008Q2.txt,0.06652009745197097,0.18356440574072577,0.7499154968073033,True
PCTY,2022Q3,1.22,0.91,/Users/vazea/Desktop/NNW/transcripts_by_company/PAYLOCITY_HOLDING_CORP_2022Q3.txt,0.12197702842133075,0.26745588531415226,0.610567086264517,True
MMPT,2003Q3,0.06,0.04,/Users/vazea/Desktop/NNW/transcripts_by_company/MODEM_MEDIA_INC_2003Q3.txt,0.2719248734455119,0.2817738120064225,0.44630131454806554,True
BAM,2023Q2,0.32,0.32,/Users/vazea/Desktop/NNW/transcripts_by_company/BROOKFIELD_ASSET_MANAGEMENT_LTD_2023Q2.txt,0.35552465942832556,0.17245221533397193,0.4720231252377025,True
AAPL,2003Q3,0.05,0.03,/Users/vazea/Desktop/NNW/transcripts_by_company/APPLE_INC_2003Q3.txt,0.16911436716874623,0.1408779383216074,0.6900076945096463,True
MED,2020Q2,1.96,1.82,/Users/vazea/Desktop/NNW/transcripts_by_company/MEDIFAST_INC_2020Q2.txt,0.14649506385570293,0.24789845779872943,0.6056064783455676,True
IM,2015Q1,0.43,0.44,/Users/vazea/Desktop/NNW/transcripts_by_company/INGRAM_MICRO_2015Q1.txt,0.30500661643258054,0.05720832658846971,0.6377850569789497,False
QS,2022Q2,-0.22,-0.15,/Users/vazea/Desktop/NNW/transcripts_by_company/QUANTUMSCAPE_CORP_2022Q2.txt,0.1462927096826517,0.31662340669352057,0.5370838836238276,True
KLIC,2007Q1,0.08,0.0,/Users/vazea/Desktop/NNW/transcripts_by_company/KULICKE_AND_SOFFA_INDUSTRIES_INC_2007Q1.txt,0.38229652927021485,0.15079415263633325,0.46690931809345193,True
GLW,2021Q2,0.53,0.51,/Users/vazea/Desktop/NNW/transcripts_by_company/CORNING_INC_2021Q2.txt,0.08462033096874226,0.10126469267837555,0.8141149763528822,True
PVTL,2019Q4,-0.28,-0.31,/Users/vazea/Desktop/NNW/transcripts_by_company/PIVOTAL_SOFTWARE_INC_2019Q4.txt,0.12084566107504995,0.5453980783083667,0.33375626061658337,True
DHI,2006Q2,1.11,1.11,/Users/vazea/Desktop/NNW/transcripts_by_company/DR_HORTON_INC_2006Q2.txt,0.06793597329861736,0.30748767295888113,0.6245763537425015,True
LCTX,2020Q2,-0.04,-0.04,/Users/vazea/Desktop/NNW/transcripts_by_company/LINEAGE_CELL_THERAPEUTICS_INC_2020Q2.txt,0.07994154065473716,0.2216169270251326,0.6984415323201303,True
VIAC,2021Q1,1.52,1.19,/Users/vazea/Desktop/NNW/transcripts_by_company/PARAMOUNT_GLOBAL_2021Q1.txt,0.15415604450776563,0.2593435793610719,0.5865003761311625,True
NJR,2021Q4,2.16,2.16,/Users/vazea/Desktop/NNW/transcripts_by_company/NEW_JERSEY_RESOURCES_CORP_2021Q4.txt,0.17921565646455442,0.09893471957772917,0.7218496239577165,False
HA,2016Q1,0.8,0.76,/Users/vazea/Desktop/NNW/transcripts_by_company/HAWAIIAN_HOLDINGS_INC_2016Q1.txt,0.23935643458109473,0.03161634737165492,0.7290272180472503,False
NWSA,2015Q3,0.05,0.08,/Users/vazea/Desktop/NNW/transcripts_by_company/NEWS_CORP_2015Q3.txt,0.16362505309561998,0.1308931345279202,0.7054818123764598,True
SCMR,2011Q4,-0.51,-0.57,/Users/vazea/Desktop/NNW/transcripts_by_company/SYCAMORE_NETWORKS_INC_2011Q4.txt,0.374318482777368,0.3873929901880397,0.2382885270345923,True
LGND,2021Q2,1.63,1.36,/Users/vazea/Desktop/NNW/transcripts_by_company/LIGAND_PHARMACEUTICALS_INC_2021Q2.txt,0.09888312778805261,0.25047261630043705,0.6506442559115103,True
MMC,2014Q2,0.79,0.75,/Users/vazea/Desktop/NNW/transcripts_by_company/MARSH_MCLENNAN_COMPANIES_INC_2014Q2.txt,0.3068523374752784,0.21009692310944778,0.4830507394152738,True
GEL,2022Q4,-0.04,0.38,/Users/vazea/Desktop/NNW/transcripts_by_company/GENESIS_ENERGY_LP_2022Q4.txt,0.10018648838520099,0.0834748109813732,0.8163387006334258,False
NOC,2016Q1,2.59,2.48,/Users/vazea/Desktop/NNW/transcripts_by_company/NORTHROP_GRUMMAN_CORP_2016Q1.txt,0.4027687761984791,0.16156200846400476,0.4356692153375162,True
MKC,2016Q1,0.74,0.69,/Users/vazea/Desktop/NNW/transcripts_by_company/MCCORMICK_COMPANY_INC_2016Q1.txt,0.1534478832968997,0.2526927000066848,0.5938594166964155,True
SAIA,2010Q3,0.16,0.15,/Users/vazea/Desktop/NNW/transcripts_by_company/SAIA_INC_2010Q3.txt,0.14929977754036539,0.18926468082394304,0.6614355416356916,True
UTHR,2015Q1,-0.36,2.31,/Users/vazea/Desktop/NNW/transcripts_by_company/UNITED_THERAPEUTICS_CORP_2015Q1.txt,0.136354913878502,0.16153886169662407,0.7021062244248739,True
OLED,2005Q1,-0.44,-0.44,/Users/vazea/Desktop/NNW/transcripts_by_company/CAMBRIDGE_DISPLAY_TECHNOLOGY_INC_2005Q1.txt,0.16154950855122727,0.24502103453353297,0.5934294569152397,True
LYTS,2009Q1,0.12,0.05,/Users/vazea/Desktop/NNW/transcripts_by_company/LSI_INDUSTRIES_INC_2009Q1.txt,0.37617046391310205,0.06416949127560294,0.559660044811295,False
WLH,2016Q1,0.24,0.22,/Users/vazea/Desktop/NNW/transcripts_by_company/WILLIAM_LYON_HOMES_2016Q1.txt,0.18523652499815413,0.42108796010511496,0.3936755148967309,True
BBRG,2015Q4,0.68,0.65,/Users/vazea/Desktop/NNW/transcripts_by_company/BRAVO_BRIO_RESTAURANT_GROUP_INC_2015Q4.txt,0.22775531974789273,0.24759409703831528,0.524650583213792,True
BMRN,2021Q4,-0.35,-0.35,/Users/vazea/Desktop/NNW/transcripts_by_company/BIOMARIN_PHARMACEUTICAL_INC_2021Q4.txt,0.45214584002670827,0.17825766983025065,0.36959649014304113,True
AVGO,2018Q2,4.88,4.76,/Users/vazea/Desktop/NNW/transcripts_by_company/BROADCOM_INC_2018Q2.txt,0.3825443857480614,0.3107676510161403,0.30668796323579833,True
SIMG,2010Q2,0.03,-0.03,/Users/vazea/Desktop/NNW/transcripts_by_company/SILICON_IMAGE_INC_2010Q2.txt,0.2176054289972665,0.11456567190894212,0.6678288990937913,True
LULU,2011Q3,0.36,0.24,/Users/vazea/Desktop/NNW/transcripts_by_company/LULULEMON_ATHLETICA_INC_2011Q3.txt,0.1309371865760131,0.4271099220519639,0.4419528913720229,True
CSX,2004Q1,0.31,0.25,/Users/vazea/Desktop/NNW/transcripts_by_company/CSX_CORP_2004Q1.txt,0.3453289209941556,0.14277255846964373,0.5118985205362007,True
GLT,2011Q3,0.28,0.34,/Users/vazea/Desktop/NNW/transcripts_by_company/GLATFELTER_2011Q3.txt,0.18201152872102064,0.1709916397632548,0.6469968315157245,True
ILMN,2008Q4,0.69,0.61,/Users/vazea/Desktop/NNW/transcripts_by_company/ILLUMINA_INC_2008Q4.txt,0.25247018268882887,0.21863094527600385,0.5288988720351673,True
CRAI,2015Q4,1.1,1.4,/Users/vazea/Desktop/NNW/transcripts_by_company/CRA_INTERNATIONAL_INC_2015Q4.txt,0.08088106257134509,0.1214826610495969,0.797636276379058,True
RGNX,2022Q3,-1.75,-1.45,/Users/vazea/Desktop/NNW/transcripts_by_company/REGENXBIO_INC_2022Q3.txt,0.2091425446302506,0.04070877963066646,0.750148675739083,False
KORE,2023Q2,-0.24,-0.1,/Users/vazea/Desktop/NNW/transcripts_by_company/KORE_GROUP_HOLDINGS_INC_2023Q2.txt,0.18818958713988562,0.1619625815873662,0.6498478312727481,True
MON,2014Q4,5.23,5.2,/Users/vazea/Desktop/NNW/transcripts_by_company/MONSANTO_CO_2014Q4.txt,0.14760908737957495,0.06933965315115435,0.7830512594692707,False
SLQT,2023Q1,-0.26,-0.2,/Users/vazea/Desktop/NNW/transcripts_by_company/SELECTQUOTE_INC_2023Q1.txt,0.15153569417147297,0.0443111019923532,0.8041532038361738,False
CARG,2020Q2,0.19,0.01,/Users/vazea/Desktop/NNW/transcripts_by_company/CARGURUS_INC_2020Q2.txt,0.11687180348005176,0.017425442237512332,0.8657027542824359,False
HCKT,2022Q1,0.38,0.32,/Users/vazea/Desktop/NNW/transcripts_by_company/HACKETT_GROUP_INC_2022Q1.txt,0.3772058333567712,0.10681051561610909,0.5159836510271197,True
NKTR,2005Q1,-0.31,-0.27,/Users/vazea/Desktop/NNW/transcripts_by_company/NEKTAR_THERAPEUTICS_2005Q1.txt,0.044000475568045594,0.4073739367552697,0.5486255876766846,True
ICD,2020Q2,-2.73,-3.42,/Users/vazea/Desktop/NNW/transcripts_by_company/INDEPENDENCE_CONTRACT_DRILLING_I_2020Q2.txt,0.07811131310971936,0.08230383980526362,0.8395848470850171,False
GOOGL,2021Q4,112.2,108.4,/Users/vazea/Desktop/NNW/transcripts_by_company/ALPHABET_INC_2021Q4.txt,0.22494687704465527,0.10050560795994203,0.6745475149954028,True
CNAT,2015Q2,-0.31,-0.34,/Users/vazea/Desktop/NNW/transcripts_by_company/CONATUS_PHARMACEUTICALS_INC_2015Q2.txt,0.25169520094287157,0.10294495402381211,0.6453598450333163,True
AMBA,2014Q2,0.26,0.19,/Users/vazea/Desktop/NNW/transcripts_by_company/AMBARELLA_INC_2014Q2.txt,0.0845776868190518,0.13096621371248196,0.7844560994684663,True
SNAP,2019Q1,-0.1,-0.12,/Users/vazea/Desktop/NNW/transcripts_by_company/SNAP_INC_2019Q1.txt,0.08115276044297796,0.07183872926318759,0.8470085102938345,False
