ticker,period,eps_actual,eps_forecast,transcript_path,cosine,nnw
SCOTTS CO,3.0,0.02,0.03,transcripts_by_company/The_Scotts_Miracle-Gro_Company_2006Q3.txt,0.14915554225444794,0.8508444577455521
MANHATTAN ASSOCIATES INC,2.0,0.88,0.69,transcripts_by_company/Manhattan_Associates_Inc_2023Q2.txt,0.2630653977394104,0.7369346022605896
BROADMARK REALTY CAPITAL INC,3.0,0.18,0.29,transcripts_by_company/Broadmark_Realty_Capital_Inc_2020Q3.txt,0.06290654093027115,0.9370934590697289
PORTOLA PHARMACEUTICALS INC,1.0,-0.88,-0.8,transcripts_by_company/Portola_Pharmaceuticals_Inc_2020Q1.txt,0.22278352081775665,0.7772164791822433
NATIONAL RETAIL PROPERTIES INC,4.0,0.26,0.24,transcripts_by_company/National_Retail_Properties_Inc_2011Q4.txt,0.1343717724084854,0.8656282275915146
"POSEIDA THERAPEUTICS, INC.",3.0,-0.35,-0.51,transcripts_by_company/Poseida_Therapeutics_2023Q3.txt,0.13094331324100494,0.8690566867589951
ROKU INC,1.0,0.54,-0.35,transcripts_by_company/Roku_Inc_2021Q1.txt,0.22102463245391846,0.7789753675460815
VALUECLICK INC,2.0,0.15,0.15,transcripts_by_company/ValueClick_Inc_2010Q2.txt,0.3254566192626953,0.6745433807373047
PAXSON COMMUNICATIONS,2.0,-0.25,-0.83,transcripts_by_company/Paxson_Communications_2003Q2.txt,0.19141560792922974,0.8085843920707703
ANSYS INC,2.0,1.55,1.62,transcripts_by_company/ANSYS_Inc_2020Q2.txt,0.3071458339691162,0.6928541660308838
ROSLYN BANCORP,1.0,0.5,0.47,transcripts_by_company/Roslyn_2003Q1.txt,0.21851402521133423,0.7814859747886658
TIMKEN CO,4.0,0.84,1.17,transcripts_by_company/The_Timken_Company_2019Q4.txt,0.20925074815750122,0.7907492518424988
MENS WEARHOUSE INC,1.0,0.67,0.56,transcripts_by_company/Mens_Wearhouse_2006Q1.txt,0.26186084747314453,0.7381391525268555
GRUPO MODELO SA,3.0,0.07,0.07,transcripts_by_company/Grupo_Modelo_2006Q3.txt,0.10098667442798615,0.8990133255720139
DISH NETWORK CORP,1.0,0.7,0.61,transcripts_by_company/DISH_Network_Corporation_2009Q1.txt,0.13384057581424713,0.8661594241857529
MORGAN STANLEY DEAN WITTER,4.0,-2.34,1.52,transcripts_by_company/Stanley_Inc_2008Q4.txt,0.3151840269565582,0.6848159730434418
CRAWFORD  CO,3.0,0.21,0.19,transcripts_by_company/Crawford_and_Company_2019Q3.txt,0.16662535071372986,0.8333746492862701
SILICOM LIMITED,2.0,0.42,0.36,transcripts_by_company/Silicom_Ltd_2021Q2.txt,0.22341188788414001,0.77658811211586
QWEST COMMUNICATIONS INTL,2.0,0.13,0.1,transcripts_by_company/Qwest_2007Q2.txt,0.11677159368991852,0.8832284063100815
CATERPILLAR INC,1.0,2.37,2.09,transcripts_by_company/Caterpillar_Inc_2012Q1.txt,0.22430744767189026,0.7756925523281097
CRONOS GROUP INC,1.0,1.58,0.48,transcripts_by_company/Cronos_Group_Inc_2019Q1.txt,0.1811312735080719,0.8188687264919281
LARIMAR THERAPEUTICS INC,4.0,-0.3,-0.25,transcripts_by_company/Larimar_Therapeutics_Inc_CurrentQ4.txt,0.09489279985427856,0.9051072001457214
AMERICAN WATER WORKS COMPANY INC,4.0,0.32,0.4,transcripts_by_company/American_Water_Works_Company_Inc_2012Q4.txt,0.13359543681144714,0.8664045631885529
ALLSTATE CORP,4.0,0.5,1.11,transcripts_by_company/The_Allstate_Corporation_2010Q4.txt,0.2682349979877472,0.7317650020122528
BLUCORA INC,3.0,-0.12,-0.19,transcripts_by_company/Blucora_Inc_2017Q3.txt,0.08549070358276367,0.9145092964172363
EBIX INC,3.0,0.92,0.95,transcripts_by_company/Ebix_Inc_2018Q3.txt,0.1955212652683258,0.8044787347316742
DESARROLLADORA HOMEX SA DE CV,2.0,1.26,0.91,transcripts_by_company/Desarrolladora_Homex_2008Q2.txt,0.11976422369480133,0.8802357763051987
ASLAN PHARMACEUTICALS LTD,3.0,-0.12,-0.12,transcripts_by_company/Basilea_Pharmaceutica_AG_2021Q3.txt,0.3345092833042145,0.6654907166957855
ORMAT TECHNOLOGIES INC,3.0,0.52,0.46,transcripts_by_company/ORMAT_Technologies_Inc_2009Q3.txt,0.2050148993730545,0.7949851006269455
MET-PRO CORP,1.0,0.16,0.17,transcripts_by_company/Met-Pro_Corporation_2013Q1.txt,0.08165708929300308,0.9183429107069969
HEADWATERS,2.0,0.03,0.04,transcripts_by_company/Headwaters_Inc_2012Q2.txt,0.2835037410259247,0.7164962589740753
PAYCOM SOFTWARE INC,1.0,1.9,1.83,transcripts_by_company/Paycom_Software_Inc_2022Q1.txt,0.23651213943958282,0.7634878605604172
FISERV INC,4.0,0.42,0.41,transcripts_by_company/Fiserv_Inc_2003Q4.txt,0.12493707239627838,0.8750629276037216
MONMOUTH REAL ESTATE INVESTMENT,2.0,0.07,0.05,transcripts_by_company/Monmouth_Real_Estate_Investment_Corporation_2014Q2.txt,0.12805376946926117,0.8719462305307388
GEOPARK HOLDINGS LTD,1.0,0.3,0.17,transcripts_by_company/GeoPark_Limited_2018Q1.txt,0.2648886442184448,0.7351113557815552
VERSUM MATERIALS INC,4.0,0.55,0.62,transcripts_by_company/Versum_Materials_Inc_2018Q4.txt,0.27828189730644226,0.7217181026935577
MAMMA.COM INC,2.0,-0.07,-0.07,transcripts_by_company/Mammacom_Inc_2007Q2.txt,0.41743534803390503,0.582564651966095
BUCYRUS INTERNATIONAL INC,1.0,1.09,0.95,transcripts_by_company/BUCYRUS_INTERNATIONAL_INC_2008Q1.txt,0.12631432712078094,0.873685672879219
CBIZ INC,4.0,0.04,-0.01,transcripts_by_company/CBIZ_Inc_2017Q4.txt,0.15200047194957733,0.8479995280504227
RETAILMENOT INC,3.0,0.12,0.19,transcripts_by_company/RetailMeNot_Inc_2015Q3.txt,0.3844519853591919,0.6155480146408081
BM TECHNOLOGIES INC,2.0,0.15,0.22,transcripts_by_company/Parade_Technologies_Ltd_2022Q2.txt,0.20870788395404816,0.7912921160459518
ENTEGRIS INC,4.0,0.23,0.17,transcripts_by_company/Entegris_Inc_2010Q4.txt,0.15514206886291504,0.844857931137085
PENNYMAC MORTGAGE INVESTMENT TRU,4.0,0.7,0.57,transcripts_by_company/PennyMac_Mortgage_Investment_Trust_2011Q4.txt,0.2600235641002655,0.7399764358997345
UNITED TECHNOLOGIES CORP,2.0,1.7,1.58,transcripts_by_company/United_Technologies_2013Q2.txt,0.19047503173351288,0.8095249682664871
EVERGREEN SOLAR INC,3.0,-0.4,0.01,transcripts_by_company/Evergreen_Solar_2009Q3.txt,0.27456995844841003,0.72543004155159
ROCKWELL COLLINS INC,1.0,1.34,1.34,transcripts_by_company/Rockwell_Collins_Inc_2017Q1.txt,0.305372416973114,0.694627583026886
ALBANY MOLECULAR RESEARCH,2.0,-0.02,-0.02,transcripts_by_company/Albany_Molecular_Research_Inc_2011Q2.txt,0.1369866579771042,0.8630133420228958
AMIS HOLDINGS INC,2.0,0.16,0.17,transcripts_by_company/AMIS_Holdings_2007Q2.txt,0.09763914346694946,0.9023608565330505
AUDIOCODES LTD,2.0,0.09,0.08,transcripts_by_company/AudioCodes_Ltd_2008Q2.txt,0.05969427525997162,0.9403057247400284
EXAR CORP,3.0,0.1,0.11,transcripts_by_company/Exar_Corporation_2013Q3.txt,0.21262656152248383,0.7873734384775162
CEPHALON INC,3.0,1.61,0.86,transcripts_by_company/Cephalon_Inc_2006Q3.txt,0.15924939513206482,0.8407506048679352
ELECTROGLAS INCORPORATED,3.0,-0.1,-0.21,transcripts_by_company/Electroglas_Inc_2004Q3.txt,0.12313400954008102,0.876865990459919
BIG LOTS INC,3.0,0.48,0.43,transcripts_by_company/Big_Lots_Inc_2010Q3.txt,0.24422487616539001,0.75577512383461
AUTOLIV INC,4.0,1.39,0.2,transcripts_by_company/Autoliv_2009Q4.txt,0.16411517560482025,0.8358848243951797
ALLEGION PLC,2.0,1.11,1.02,transcripts_by_company/Allegion_plc_2017Q2.txt,0.09703604876995087,0.9029639512300491
CORPORATE OFFICE PROPERTIES,4.0,0.16,0.16,transcripts_by_company/Corporate_Office_Properties_Trust_2012Q4.txt,0.1593407243490219,0.8406592756509781
DEUTSCHE TELEKOM AG,4.0,1.73,1.81,transcripts_by_company/Deutsche_Telekom_AG_CurrentQ4.txt,0.22723734378814697,0.772762656211853
AFTERMARKET TECHNOLOGY CORP,4.0,0.56,0.55,transcripts_by_company/Aftermarket_Technology_Corp_2002Q4.txt,0.3558727204799652,0.6441272795200348
CREE INC,1.0,0.03,0.18,transcripts_by_company/Cree_Inc_2007Q1.txt,0.11704041063785553,0.8829595893621445
MONTEREY PASTA COMPANY,2.0,-0.04,0.04,transcripts_by_company/Monterey_Pasta_2004Q2.txt,0.2543419897556305,0.7456580102443695
LOGITECH INTERNATIONAL SA,3.0,1.87,0.53,transcripts_by_company/Logitech_International_SA_2020Q3.txt,0.2649528682231903,0.7350471317768097
SURMODICS INC,1.0,0.08,0.16,transcripts_by_company/SurModics_Inc_2011Q1.txt,0.32096847891807556,0.6790315210819244
FOOT LOCKER INC,1.0,1.37,1.31,transcripts_by_company/Foot_Locker_Inc_2017Q1.txt,0.338479608297348,0.661520391702652
OMNICOM GROUP INC,1.0,1.14,1.05,transcripts_by_company/Omnicom_Group_Inc_2018Q1.txt,0.11330939829349518,0.8866906017065048
BUCA INC,2.0,-0.15,-0.09,transcripts_by_company/BUCA_Inc_2008Q2.txt,0.15393909811973572,0.8460609018802643
INFOSYS LTD,2.0,0.67,0.69,transcripts_by_company/Infosys_Technologies_Ltd_2011Q2.txt,0.1387404054403305,0.8612595945596695
HERCULES CAPITAL INC,3.0,0.3,0.31,transcripts_by_company/Hercules_Technology_Growth_Capital_Inc_2014Q3.txt,0.10401139408349991,0.8959886059165001
AVANT IMMUNOTHERAPEUTICS INC,3.0,-0.08,-0.07,transcripts_by_company/AVANT_Immunotherapeutics_2006Q3.txt,0.31603333353996277,0.6839666664600372
FISERV INC,1.0,0.84,0.83,transcripts_by_company/Fiserv_Inc_2019Q1.txt,0.21576593816280365,0.7842340618371964
ANALOG DEVICES INC,1.0,1.42,1.06,transcripts_by_company/Analog_Devices_Inc_2018Q1.txt,0.34414103627204895,0.655858963727951
CELERA CORP,4.0,0.02,0.03,transcripts_by_company/Celera_Genomics_2009Q4.txt,0.08379068970680237,0.9162093102931976
TTM TECHNOLOGIES INC,4.0,-0.02,0.04,transcripts_by_company/TTM_Technologies_Inc_2002Q4.txt,0.23123836517333984,0.7687616348266602
GAP INC,3.0,0.18,0.68,transcripts_by_company/The_Gap_Inc_2022Q3.txt,0.42246875166893005,0.57753124833107
ADVENT SOFTWARE INC,2.0,0.21,0.2,transcripts_by_company/Advent_Software_Inc_2011Q2.txt,0.2799493372440338,0.7200506627559662
TREX COMPANY INC,2.0,1.07,0.58,transcripts_by_company/Trex_Company_Inc_2010Q2.txt,0.2000865340232849,0.7999134659767151
SVB FINANCIAL GROUP,4.0,5.06,4.96,transcripts_by_company/SVB_Financial_Group_2019Q4.txt,0.16796903312206268,0.8320309668779373
C3.AI INC,1.0,-0.13,-0.16,transcripts_by_company/C3ai_Inc_2021Q1.txt,0.06708963215351105,0.932910367846489
AIR LEASE CORP,4.0,1.24,1.31,transcripts_by_company/Air_Lease_Corporation_2018Q4.txt,0.2108287513256073,0.7891712486743927
ATRICURE INC,4.0,-0.36,-0.2,transcripts_by_company/AtriCure_Inc_2015Q4.txt,0.027524668723344803,0.9724753312766552
NATIONAL INSTRUMENTS CORP,2.0,0.14,0.26,transcripts_by_company/National_Instruments_Corporation_2004Q2.txt,0.28885504603385925,0.7111449539661407
MACK-CALI REALTY CORP,1.0,0.24,0.18,transcripts_by_company/Mack-Cali_Realty_Corporation_2012Q1.txt,0.23628512024879456,0.7637148797512054
ASCENDIS PHARMA A/S,4.0,-2.64,-1.51,transcripts_by_company/Ascendis_Pharma_AS_2020Q4.txt,0.16081607341766357,0.8391839265823364
KARUNA THERAPEUTICS INC,4.0,-3.01,-3.25,transcripts_by_company/Karuna_Therapeutics_Inc_CurrentQ4.txt,0.26616770029067993,0.7338322997093201
DARLING INGREDIENTS INC,2.0,0.06,0.25,transcripts_by_company/Darling_Ingredients_Inc_2015Q2.txt,0.11958332359790802,0.880416676402092
FREDDIE MAC,2.0,-1.63,-0.04,transcripts_by_company/Freddie_Mac_2008Q2.txt,0.08305805176496506,0.9169419482350349
COMSCORE INC,4.0,-0.02,0.11,transcripts_by_company/comScore_2010Q4.txt,0.3770908713340759,0.6229091286659241
VANDA PHARMACEUTICALS INC,3.0,0.11,0.09,transcripts_by_company/Vanda_Pharmaceuticals_Inc_2010Q3.txt,0.1757534146308899,0.8242465853691101
IMPLANT SCIENCES CORP,1.0,-0.08,-0.04,transcripts_by_company/Implant_Sciences_Corporation_2015Q1.txt,0.29427140951156616,0.7057285904884338
EQUITY BANCSHARES INC,2.0,0.34,0.39,transcripts_by_company/Equity_Bancshares_Inc_2016Q2.txt,0.17444252967834473,0.8255574703216553
CONTAINER STORE GROUP INC,4.0,0.42,0.04,transcripts_by_company/The_Container_Store_Group_Inc_2020Q4.txt,0.16263310611248016,0.8373668938875198
NETSCOUT SYSTEMS INC,4.0,0.6,0.63,transcripts_by_company/NetScout_Systems_Inc_2016Q4.txt,0.27110087871551514,0.7288991212844849
MARATHON PETROLEUM CORP,3.0,1.94,2.74,transcripts_by_company/Marathon_Petroleum_Corporation_2015Q3.txt,0.1817929446697235,0.8182070553302765
RENT-A-CENTER INC,3.0,0.51,0.47,transcripts_by_company/Rent-A-Center_2006Q3.txt,0.19679313898086548,0.8032068610191345
DOUBLE EAGLE PETROLEUM CO,4.0,-0.06,0.01,transcripts_by_company/Double_Eagle_Petroleum_Co_2011Q4.txt,0.30992233753204346,0.6900776624679565
"TC PIPELINES, LP",2.0,0.31,0.47,transcripts_by_company/TC_PipeLines_LP_2009Q2.txt,0.20792247354984283,0.7920775264501572
AMERIGROUP CORP,2.0,0.68,0.62,transcripts_by_company/AMERIGROUP_Corporation_2008Q2.txt,0.137960746884346,0.862039253115654
O2MICRO INTERNATIONAL LTD,3.0,-0.05,-0.02,transcripts_by_company/O2Micro_International_Limited_2017Q3.txt,0.34484753012657166,0.6551524698734283
EXTREME NETWORKS INC,4.0,0.03,0.09,transcripts_by_company/Extreme_Networks_2012Q4.txt,0.29065537452697754,0.7093446254730225
REPLIGEN CORP,3.0,1.31,-0.02,transcripts_by_company/Repligen_Corporation_2007Q3.txt,0.19575399160385132,0.8042460083961487
VF CORP,2.0,1.11,1.19,transcripts_by_company/VF_Corporation_2012Q2.txt,0.12708760797977448,0.8729123920202255
ENERGIZER HOLDINGS INC,1.0,1.19,0.87,transcripts_by_company/Energizer_Inc_2007Q1.txt,0.2806333005428314,0.7193666994571686
CAPITAL LEASE FUNDING INC,4.0,0.04,0.16,transcripts_by_company/Capital_Lease_Funding_2005Q4.txt,0.32243216037750244,0.6775678396224976
LEGGETT  PLATT INC,4.0,0.26,0.19,transcripts_by_company/Leggett_and_Platt_Incorporated_2009Q4.txt,0.1732369214296341,0.8267630785703659
SIMULATIONS PLUS INC,2.0,0.2,0.14,transcripts_by_company/Simulations_Plus_Inc_2022Q2.txt,0.2923851013183594,0.7076148986816406
KNOVA SOFTWARE INC,2.0,0.03,-0.01,transcripts_by_company/Knova_Software_Inc_2006Q2.txt,0.15585224330425262,0.8441477566957474
SYMYX TECHNOLOGIES INC,1.0,-0.27,0.11,transcripts_by_company/Symyx_Technologies_Inc_2010Q1.txt,0.31494423747062683,0.6850557625293732
ADVA AG OPTICAL NETWORKING,4.0,-0.34,0.2,transcripts_by_company/ADVA_Optical_Networking_2006Q4.txt,0.2607848048210144,0.7392151951789856
INTEVAC INC,3.0,0.58,0.65,transcripts_by_company/Intevac_Inc_2010Q3.txt,0.2057727724313736,0.7942272275686264
SVB FINANCIAL GROUP,4.0,1.37,1.29,transcripts_by_company/SVB_Financial_Group_2014Q4.txt,0.0938352569937706,0.9061647430062294
NEWMONT CORPORATION,1.0,0.74,1.18,transcripts_by_company/Newmont_Corporation_2021Q1.txt,0.12554249167442322,0.8744575083255768
TRIMAS CORP,1.0,0.3,0.3,transcripts_by_company/TriMas_Corporation_2017Q1.txt,0.1380990743637085,0.8619009256362915
SOUTH STATE CORP,2.0,1.18,1.12,transcripts_by_company/South_State_Corporation_2016Q2.txt,0.082588791847229,0.917411208152771
SERVICENOW INC,3.0,1.55,1.38,transcripts_by_company/ServiceNow_Inc_2021Q3.txt,0.15551453828811646,0.8444854617118835
SLM CORP,4.0,0.41,0.2,transcripts_by_company/SLM_Corporation_2009Q4.txt,0.10422393679618835,0.8957760632038116
TD AMERITRADE HOLDING CORP,1.0,0.4,0.4,transcripts_by_company/TD_Ameritrade_Holding_Corporation_2017Q1.txt,0.13033360242843628,0.8696663975715637
RADIOSHACK CORPORATION,2.0,-0.98,-0.36,transcripts_by_company/RadioShack_Corporation_2014Q2.txt,0.3346408009529114,0.6653591990470886
ALEXANDRIA REAL ESTATE EQUITIES,1.0,0.3,0.46,transcripts_by_company/Alexandria_Real_Estate_Equities_Inc_2012Q1.txt,0.07701213657855988,0.9229878634214401
SEITEL INC,2.0,0.08,0.01,transcripts_by_company/Seitel_2006Q2.txt,0.17373360693454742,0.8262663930654526
KYTHERA BIOPHARMACEUTICALS,1.0,-1.24,-0.62,transcripts_by_company/KYTHERA_Biopharmaceuticals_Inc_2015Q1.txt,0.3055647313594818,0.6944352686405182
NAVARRE CORP,2.0,-0.07,0.01,transcripts_by_company/Navarre_2013Q2.txt,0.303610235452652,0.696389764547348
INTEGRATED SILICON SOLUTION INC,3.0,0.0,0.02,transcripts_by_company/Integrated_Silicon_Solution_Inc_2006Q3.txt,0.3961014747619629,0.6038985252380371
ARCIMOTO INC,1.0,-0.34,-0.17,transcripts_by_company/Arcimoto_Inc_2022Q1.txt,0.15314091742038727,0.8468590825796127
ASPEN INSURANCE HOLDINGS LTD,3.0,0.93,0.51,transcripts_by_company/Aspen_Insurance_Holdings_Limited_2015Q3.txt,0.14496417343616486,0.8550358265638351
NATIONAL FUEL GAS CO N J,2.0,0.72,0.47,transcripts_by_company/National_Fuel_Gas_Company_2008Q2.txt,0.1268780529499054,0.8731219470500946
SFL CORPORATION LTD,2.0,0.45,0.24,transcripts_by_company/Scales_Corporation_Limited_2022Q2.txt,0.2645096480846405,0.7354903519153595
SEARS HOLDINGS CORP,4.0,-1.99,-3.09,transcripts_by_company/Sears_Holdings_Corp_2012Q4.txt,0.25869640707969666,0.7413035929203033
HIGHWOODS PROPERTIES INC,1.0,0.27,0.25,transcripts_by_company/Highwoods_Properties_Inc_2016Q1.txt,0.2080911248922348,0.7919088751077652
COMPUTER TASK GROUP INC,1.0,0.2,0.2,transcripts_by_company/Computer_Task_Group_Inc_2012Q1.txt,0.1315857172012329,0.8684142827987671
"ETHAN ALLEN INTERIORS, INC.",4.0,0.27,0.48,transcripts_by_company/Ethan_Allen_Interiors_Inc_2019Q4.txt,0.11112305521965027,0.8888769447803497
"VAALCO ENERGY, INC.",1.0,0.03,0.12,transcripts_by_company/VAALCO_ENERGY_INC_2008Q1.txt,0.20114091038703918,0.7988590896129608
INTEST CORP,4.0,0.34,0.31,transcripts_by_company/inTEST_Corporation_2022Q4.txt,0.2609279751777649,0.7390720248222351
SIMON PROPERTY GROUP INC,2.0,1.52,1.16,transcripts_by_company/Simon_Property_Group_Inc_2015Q2.txt,0.14560817182064056,0.8543918281793594
CLAYTON WILLIAMS ENERGY INC.,3.0,0.9,0.79,transcripts_by_company/Williams_2013Q3.txt,0.29016977548599243,0.7098302245140076
PLUM CREEK TIMBER COMPANY INC,3.0,0.36,0.33,transcripts_by_company/Plum_Creek_Timber_Company_Inc_2012Q3.txt,0.08785757422447205,0.912142425775528
QUANTERIX CORP,3.0,-0.41,-0.25,transcripts_by_company/Quanterix_Corporation_2018Q3.txt,0.3231622278690338,0.6768377721309662
LIQUIDITY SERVICES INC,2.0,0.31,0.44,transcripts_by_company/Liquidity_Services_Inc_2014Q2.txt,0.05835740268230438,0.9416425973176956
TOWER GROUP INC,1.0,0.6,0.68,transcripts_by_company/Tower_Group_Inc_2008Q1.txt,0.10474619269371033,0.8952538073062897
GROWGENERATION CORP,1.0,-0.1,-0.1,transcripts_by_company/GrowGeneration_Corp_2023Q1.txt,0.42140719294548035,0.5785928070545197
BANCO SANTANDER BRASIL SA,3.0,0.172,0.15,transcripts_by_company/Banco_Santander_SA_2014Q3.txt,0.29029467701911926,0.7097053229808807
CUBIC CORP,4.0,-0.23,0.26,transcripts_by_company/Cubic_Corporation_2018Q4.txt,0.15913456678390503,0.840865433216095
AMERICA MOVIL SA DE CV,4.0,0.39,0.2,transcripts_by_company/America_Movil_2002Q4.txt,0.2034483551979065,0.7965516448020935
SHIRE LTD,1.0,2.84,2.42,transcripts_by_company/Shire_plc_2015Q1.txt,0.17074955999851227,0.8292504400014877
@ROAD,3.0,0.02,0.02,transcripts_by_company/Road_2003Q3.txt,0.3878595232963562,0.6121404767036438
ESTEE LAUDER COMPANIES INC,3.0,0.28,0.47,transcripts_by_company/The_EstÃe_Lauder_Companies_Inc_2005Q3.txt,0.246873140335083,0.753126859664917
PLANTRONICS INC,3.0,0.33,0.47,transcripts_by_company/Plantronics_Inc_2005Q3.txt,0.14637212455272675,0.8536278754472733
NEWPARK RESOURCES INC,4.0,0.1,0.1,transcripts_by_company/Newpark_Resources_Inc_2006Q4.txt,0.33772534132003784,0.6622746586799622
ANADYS PHARMACEUTICALS INC,3.0,-0.16,-0.11,transcripts_by_company/Anadys_Pharmaceuticals_Inc_2011Q3.txt,0.17620645463466644,0.8237935453653336
DARE BIOSCIENCE INC,2.0,0.0,-0.16,transcripts_by_company/Daré_Bioscience_Inc_2022Q2.txt,0.31400275230407715,0.6859972476959229
CARDIONET INC,3.0,-0.12,-0.03,transcripts_by_company/CardioNet_Inc_2012Q3.txt,0.20680023729801178,0.7931997627019882
OCWEN FINANCIAL CORP,4.0,-0.51,-0.05,transcripts_by_company/Ocwen_Financial_Corporation_2018Q4.txt,0.055110156536102295,0.9448898434638977
ENERSYS INC,2.0,0.23,0.37,transcripts_by_company/EnerSys_2009Q2.txt,0.3043520748615265,0.6956479251384735
CRESTWOOD MIDSTREAM PARTNERS LP,2.0,0.09,0.36,transcripts_by_company/Crestwood_Midstream_Partners_2012Q2.txt,0.1977599561214447,0.8022400438785553
FIRST INTERSTATE BANCSYSTEM INC,1.0,0.68,0.64,transcripts_by_company/First_Interstate_BancSystem_Inc_2018Q1.txt,0.2625916600227356,0.7374083399772644
JOUNCE THERAPEUTICS INC,1.0,-0.02,-0.09,transcripts_by_company/Jounce_Therapeutics_Inc_2017Q1.txt,0.1535283625125885,0.8464716374874115
GREAT AJAX CORP,2.0,0.36,0.58,transcripts_by_company/Great_Ajax_Corp_2017Q2.txt,0.11714156717061996,0.88285843282938
SPRINKLR INC,4.0,0.02,-0.05,transcripts_by_company/Sprinklr_Inc_2022Q4.txt,0.13142411410808563,0.8685758858919144
OMNICOM GROUP INC,1.0,0.52,0.53,transcripts_by_company/Omnicom_Group_2010Q1.txt,0.154800683259964,0.845199316740036
NEWTEK BUSINESS SERVICES CORP,1.0,0.51,0.35,transcripts_by_company/Newtek_Business_Services_Corp_2015Q1.txt,0.24293264746665955,0.7570673525333405
ANDINA (PFA),4.0,0.51,0.59,transcripts_by_company/Nipuna_2007Q4.txt,0.15174898505210876,0.8482510149478912
BOMBAY COMPANY,1.0,0.11,0.38,transcripts_by_company/Bombay_Company_2006Q1.txt,0.309658020734787,0.690341979265213
SOLERA HOLDINGS INC,2.0,0.81,0.86,transcripts_by_company/Solera_Holdings_Inc_2015Q2.txt,0.230460062623024,0.769539937376976
CADENCE DESIGN SYSTEMS INC,3.0,1.06,0.92,transcripts_by_company/Cadence_Design_Systems_Inc_2022Q3.txt,0.3721823990345001,0.6278176009654999
AVEPOINT INC,1.0,0.0,-0.02,transcripts_by_company/AvePoint_Inc_2023Q1.txt,0.27024975419044495,0.729750245809555
INCONTACT INC,1.0,-0.05,-0.04,transcripts_by_company/inContact_Inc_2009Q1.txt,0.28241485357284546,0.7175851464271545
TRI POINTE GROUP INC,2.0,0.21,0.24,transcripts_by_company/TRI_Pointe_Group_Inc_2017Q2.txt,0.11710238456726074,0.8828976154327393
ZENDESK INC,2.0,0.14,0.2,transcripts_by_company/Zendesk_Inc_2022Q2.txt,0.2036302238702774,0.7963697761297226
VIVOS THERAPEUTICS INC,4.0,-0.34,-0.15,transcripts_by_company/Vivos_Therapeutics_Inc_2021Q4.txt,0.13739319145679474,0.8626068085432053
XM SATELLITE RADIO HOLD,1.0,-0.4,-0.46,transcripts_by_company/XM_Satellite_Radio_2007Q1.txt,0.2896457016468048,0.7103542983531952
OUTOTEC OYJ,3.0,0.05,0.03,transcripts_by_company/Outokumpu_Oyj_2017Q3.txt,0.14643554389476776,0.8535644561052322
BIO-TECHNE CORP,2.0,1.0,1.43,transcripts_by_company/Bio-Techne_Corporation_2020Q2.txt,0.06970997899770737,0.9302900210022926
